order_item_id,order_id,menu_item_id,quantity,unit_price,discount_amount,line_total,quarantine_reason
370570,37057,115,0,1541.67,0.0,1541.67,"Invalid order item key, quantity, price, discount, or line total"
371684,37169,44,2,744.8,0.0,-1489.6,"Invalid order item key, quantity, price, discount, or line total"
371705,37171,118,0,509.7,0.0,1019.4,"Invalid order item key, quantity, price, discount, or line total"
373318,37332,142,3,1741.01,0.0,-5223.03,"Invalid order item key, quantity, price, discount, or line total"
374182,37419,78,0,422.74,0.0,422.74,"Invalid order item key, quantity, price, discount, or line total"
374280,37428,47,0,954.14,0.0,954.14,"Invalid order item key, quantity, price, discount, or line total"
374447,37445,105,0,1119.99,0.0,1119.99,"Invalid order item key, quantity, price, discount, or line total"
374926,37493,95,0,1258.6,0.0,1258.6,"Invalid order item key, quantity, price, discount, or line total"
375532,37554,104,0,382.39,0.0,382.39,"Invalid order item key, quantity, price, discount, or line total"
376118,37612,66,0,804.34,0.0,804.34,"Invalid order item key, quantity, price, discount, or line total"
376589,37659,140,1,275.4,0.0,-275.4,"Invalid order item key, quantity, price, discount, or line total"
376967,37697,117,0,890.84,0.0,1781.68,"Invalid order item key, quantity, price, discount, or line total"
377019,37702,124,0,356.98,0.0,713.96,"Invalid order item key, quantity, price, discount, or line total"
377782,37779,143,2,641.99,0.0,-1283.98,"Invalid order item key, quantity, price, discount, or line total"
379186,37919,89,0,419.97,0.0,419.97,"Invalid order item key, quantity, price, discount, or line total"
379334,37934,90,1,348.5,0.0,-348.5,"Invalid order item key, quantity, price, discount, or line total"
380025,38003,13,2,621.08,0.0,-1242.16,"Invalid order item key, quantity, price, discount, or line total"
380048,38005,142,0,1696.16,0.0,3392.32,"Invalid order item key, quantity, price, discount, or line total"
380453,38046,84,1,773.29,0.0,-773.29,"Invalid order item key, quantity, price, discount, or line total"
381107,38111,140,0,290.56,0.0,290.56,"Invalid order item key, quantity, price, discount, or line total"
381506,38151,47,0,935.64,0.0,935.64,"Invalid order item key, quantity, price, discount, or line total"
381770,38177,104,0,392.8,0.0,785.6,"Invalid order item key, quantity, price, discount, or line total"
382215,38222,76,1,728.87,0.0,-728.87,"Invalid order item key, quantity, price, discount, or line total"
382878,38288,12,2,1472.47,0.0,-2944.94,"Invalid order item key, quantity, price, discount, or line total"
383271,38328,120,0,537.67,0.0,537.67,"Invalid order item key, quantity, price, discount, or line total"
383302,38331,76,1,750.03,0.0,-750.03,"Invalid order item key, quantity, price, discount, or line total"
383490,38349,47,0,922.2,0.0,3688.8,"Invalid order item key, quantity, price, discount, or line total"
383613,38362,48,0,445.58,0.0,445.58,"Invalid order item key, quantity, price, discount, or line total"
384268,38427,69,0,248.31,0.0,248.31,"Invalid order item key, quantity, price, discount, or line total"
384431,38444,63,0,926.96,0.0,926.96,"Invalid order item key, quantity, price, discount, or line total"
384437,38444,103,1,857.7,0.0,-857.7,"Invalid order item key, quantity, price, discount, or line total"
386907,38691,22,0,882.9,0.0,882.9,"Invalid order item key, quantity, price, discount, or line total"
387176,38718,50,1,298.6,0.0,-298.6,"Invalid order item key, quantity, price, discount, or line total"
387680,38768,47,1,938.01,0.0,-938.01,"Invalid order item key, quantity, price, discount, or line total"
388134,38814,90,0,378.36,0.0,756.72,"Invalid order item key, quantity, price, discount, or line total"
389497,38950,110,0,413.12,0.0,826.24,"Invalid order item key, quantity, price, discount, or line total"
389502,38951,130,1,645.92,0.0,-645.92,"Invalid order item key, quantity, price, discount, or line total"
389514,38952,115,0,1571.85,0.0,3143.7,"Invalid order item key, quantity, price, discount, or line total"
389684,38969,110,0,406.24,0.0,406.24,"Invalid order item key, quantity, price, discount, or line total"
390434,39044,143,3,603.84,0.0,-1811.52,"Invalid order item key, quantity, price, discount, or line total"
390841,39085,7,0,969.92,0.0,969.92,"Invalid order item key, quantity, price, discount, or line total"
391013,39102,43,1,743.17,0.0,-743.17,"Invalid order item key, quantity, price, discount, or line total"
391039,39104,113,1,487.01,0.0,-487.01,"Invalid order item key, quantity, price, discount, or line total"
391170,39117,148,0,557.02,0.0,557.02,"Invalid order item key, quantity, price, discount, or line total"
391652,39166,22,2,863.28,0.0,-1726.56,"Invalid order item key, quantity, price, discount, or line total"
391789,39179,72,2,717.08,0.0,-1434.16,"Invalid order item key, quantity, price, discount, or line total"
392082,39209,148,1,555.14,0.0,-555.14,"Invalid order item key, quantity, price, discount, or line total"
392399,39240,13,1,592.77,0.0,-592.77,"Invalid order item key, quantity, price, discount, or line total"
392655,39266,78,0,402.69,0.0,1610.76,"Invalid order item key, quantity, price, discount, or line total"
392689,39269,19,1,303.9,0.0,-303.9,"Invalid order item key, quantity, price, discount, or line total"
392811,39282,143,1,606.26,0.0,-606.26,"Invalid order item key, quantity, price, discount, or line total"
393187,39319,139,0,243.03,0.0,243.03,"Invalid order item key, quantity, price, discount, or line total"
394278,39428,17,0,589.62,0.0,2358.48,"Invalid order item key, quantity, price, discount, or line total"
394481,39449,50,0,286.26,0.0,286.26,"Invalid order item key, quantity, price, discount, or line total"
395116,39512,69,0,248.21,0.0,248.21,"Invalid order item key, quantity, price, discount, or line total"
395121,39513,29,0,155.66,0.0,311.32,"Invalid order item key, quantity, price, discount, or line total"
395309,39531,29,0,149.38,0.0,298.76,"Invalid order item key, quantity, price, discount, or line total"
395445,39545,141,2,464.99,0.0,-929.98,"Invalid order item key, quantity, price, discount, or line total"
396164,39617,119,0,242.35,0.0,242.35,"Invalid order item key, quantity, price, discount, or line total"
396254,39626,116,0,1113.1,0.0,2226.2,"Invalid order item key, quantity, price, discount, or line total"
396507,39651,140,3,290.59,0.0,-871.77,"Invalid order item key, quantity, price, discount, or line total"
396638,39664,77,1,1010.04,0.0,-1010.04,"Invalid order item key, quantity, price, discount, or line total"
397171,39718,10,0,362.43,0.0,1087.29,"Invalid order item key, quantity, price, discount, or line total"
397330,39733,76,1,769.38,0.0,-769.38,"Invalid order item key, quantity, price, discount, or line total"
398917,39892,98,0,666.8,0.0,666.8,"Invalid order item key, quantity, price, discount, or line total"
398983,39899,23,1,410.01,0.0,-410.01,"Invalid order item key, quantity, price, discount, or line total"
399533,39954,22,0,861.24,0.0,861.24,"Invalid order item key, quantity, price, discount, or line total"
399731,39974,79,0,204.25,0.0,408.5,"Invalid order item key, quantity, price, discount, or line total"
399767,39977,63,1,914.58,0.0,-914.58,"Invalid order item key, quantity, price, discount, or line total"
399921,39993,43,0,766.68,0.0,766.68,"Invalid order item key, quantity, price, discount, or line total"
400546,40055,127,2,795.48,0.0,-1590.96,"Invalid order item key, quantity, price, discount, or line total"
400783,40079,112,1,1843.78,0.0,-1843.78,"Invalid order item key, quantity, price, discount, or line total"
401047,40105,133,1,893.55,0.0,-893.55,"Invalid order item key, quantity, price, discount, or line total"
401192,40120,112,1,1740.12,0.0,-1740.12,"Invalid order item key, quantity, price, discount, or line total"
401529,40153,39,1,208.61,0.0,-208.61,"Invalid order item key, quantity, price, discount, or line total"
401807,40181,4,1,365.92,0.0,-365.92,"Invalid order item key, quantity, price, discount, or line total"
401835,40184,142,0,1597.71,0.0,3195.42,"Invalid order item key, quantity, price, discount, or line total"
401848,40185,76,0,790.18,0.0,790.18,"Invalid order item key, quantity, price, discount, or line total"
401951,40196,127,0,732.72,0.0,732.72,"Invalid order item key, quantity, price, discount, or line total"
402472,40248,10,0,356.32,0.0,356.32,"Invalid order item key, quantity, price, discount, or line total"
403793,40380,16,0,967.78,0.0,967.78,"Invalid order item key, quantity, price, discount, or line total"
404114,40412,63,0,860.69,0.0,1721.38,"Invalid order item key, quantity, price, discount, or line total"
404388,40439,82,1,994.53,0.0,-994.53,"Invalid order item key, quantity, price, discount, or line total"
405473,40548,112,0,1734.8,0.0,3469.6,"Invalid order item key, quantity, price, discount, or line total"
405691,40570,107,0,892.08,0.0,1784.16,"Invalid order item key, quantity, price, discount, or line total"
406252,40626,90,0,368.44,0.0,368.44,"Invalid order item key, quantity, price, discount, or line total"
406709,40671,24,0,810.27,0.0,1620.54,"Invalid order item key, quantity, price, discount, or line total"
406795,40680,127,0,785.73,0.0,785.73,"Invalid order item key, quantity, price, discount, or line total"
407337,40734,117,0,871.69,0.0,871.69,"Invalid order item key, quantity, price, discount, or line total"
408741,40875,115,1,1535.46,0.0,-1535.46,"Invalid order item key, quantity, price, discount, or line total"
408893,40890,2,0,1352.62,0.0,4057.86,"Invalid order item key, quantity, price, discount, or line total"
409707,40971,112,1,1748.44,0.0,-1748.44,"Invalid order item key, quantity, price, discount, or line total"
411335,41134,140,0,290.93,0.0,581.86,"Invalid order item key, quantity, price, discount, or line total"
411641,41165,105,2,1132.24,0.0,-2264.48,"Invalid order item key, quantity, price, discount, or line total"
412200,41220,90,0,377.89,0.0,377.89,"Invalid order item key, quantity, price, discount, or line total"
413213,41322,145,0,787.69,0.0,787.69,"Invalid order item key, quantity, price, discount, or line total"
414073,41408,125,0,1799.93,0.0,1799.93,"Invalid order item key, quantity, price, discount, or line total"
414412,41442,67,0,1030.55,0.0,3091.65,"Invalid order item key, quantity, price, discount, or line total"
414441,41445,112,0,1706.12,0.0,5118.36,"Invalid order item key, quantity, price, discount, or line total"
414750,41475,22,1,887.33,0.0,-887.33,"Invalid order item key, quantity, price, discount, or line total"
414811,41482,53,0,493.65,0.0,493.65,"Invalid order item key, quantity, price, discount, or line total"
415098,41510,141,0,451.34,0.0,451.34,"Invalid order item key, quantity, price, discount, or line total"
415643,41565,143,1,593.77,0.0,-593.77,"Invalid order item key, quantity, price, discount, or line total"
415852,41586,117,1,882.08,0.0,-882.08,"Invalid order item key, quantity, price, discount, or line total"
415872,41588,43,0,801.92,0.0,1603.84,"Invalid order item key, quantity, price, discount, or line total"
417022,41703,45,1,607.98,0.0,-607.98,"Invalid order item key, quantity, price, discount, or line total"
417148,41715,90,0,345.09,0.0,345.09,"Invalid order item key, quantity, price, discount, or line total"
417858,41786,3,1,370.16,0.0,-370.16,"Invalid order item key, quantity, price, discount, or line total"
418082,41809,131,0,617.75,0.0,1235.5,"Invalid order item key, quantity, price, discount, or line total"
419241,41925,139,1,230.83,0.0,-230.83,"Invalid order item key, quantity, price, discount, or line total"
420949,42095,46,0,1292.79,0.0,2585.58,"Invalid order item key, quantity, price, discount, or line total"
421295,42130,12,0,1513.68,0.0,1513.68,"Invalid order item key, quantity, price, discount, or line total"
421471,42148,22,1,853.85,0.0,-853.85,"Invalid order item key, quantity, price, discount, or line total"
421497,42150,6,0,773.61,0.0,2320.83,"Invalid order item key, quantity, price, discount, or line total"
421623,42163,76,0,749.07,0.0,1498.14,"Invalid order item key, quantity, price, discount, or line total"
421679,42168,85,0,625.0,0.0,625.0,"Invalid order item key, quantity, price, discount, or line total"
421709,42171,140,1,272.73,0.0,-272.73,"Invalid order item key, quantity, price, discount, or line total"
421770,42177,132,0,1717.33,0.0,1717.33,"Invalid order item key, quantity, price, discount, or line total"
421942,42195,121,0,1025.73,0.0,2051.46,"Invalid order item key, quantity, price, discount, or line total"
422424,42243,143,2,585.8,0.0,-1171.6,"Invalid order item key, quantity, price, discount, or line total"
422667,42267,80,2,280.96,0.0,-561.92,"Invalid order item key, quantity, price, discount, or line total"
422976,42298,110,1,389.85,0.0,-389.85,"Invalid order item key, quantity, price, discount, or line total"
424065,42407,118,0,521.31,0.0,1042.62,"Invalid order item key, quantity, price, discount, or line total"
424826,42483,45,0,600.9,0.0,600.9,"Invalid order item key, quantity, price, discount, or line total"
425011,42502,23,1,401.22,0.0,-401.22,"Invalid order item key, quantity, price, discount, or line total"
425419,42542,71,2,862.41,0.0,-1724.82,"Invalid order item key, quantity, price, discount, or line total"
425869,42587,82,1,1069.77,0.0,-1069.77,"Invalid order item key, quantity, price, discount, or line total"
425879,42588,78,2,389.7,0.0,-779.4,"Invalid order item key, quantity, price, discount, or line total"
426431,42644,68,1,289.79,0.0,-289.79,"Invalid order item key, quantity, price, discount, or line total"
429285,42929,127,1,762.13,0.0,-762.13,"Invalid order item key, quantity, price, discount, or line total"
429352,42936,71,0,886.9,0.0,886.9,"Invalid order item key, quantity, price, discount, or line total"
429425,42943,104,0,404.45,0.0,1617.8,"Invalid order item key, quantity, price, discount, or line total"
429682,42969,129,2,240.69,0.0,-481.38,"Invalid order item key, quantity, price, discount, or line total"
429833,42984,45,3,586.33,0.0,-1758.99,"Invalid order item key, quantity, price, discount, or line total"
429918,42992,73,1,396.16,0.0,-396.16,"Invalid order item key, quantity, price, discount, or line total"
430232,43024,33,1,943.17,0.0,-943.17,"Invalid order item key, quantity, price, discount, or line total"
430505,43051,2,4,1374.53,0.0,-5498.12,"Invalid order item key, quantity, price, discount, or line total"
430894,43090,12,0,1524.64,0.0,1524.64,"Invalid order item key, quantity, price, discount, or line total"
431103,43111,59,0,352.48,0.0,704.96,"Invalid order item key, quantity, price, discount, or line total"
431386,43139,78,0,397.25,0.0,397.25,"Invalid order item key, quantity, price, discount, or line total"
431430,43143,61,0,836.5,0.0,1673.0,"Invalid order item key, quantity, price, discount, or line total"
432550,43255,1,0,910.75,0.0,910.75,"Invalid order item key, quantity, price, discount, or line total"
434910,43491,91,0,798.11,0.0,1596.22,"Invalid order item key, quantity, price, discount, or line total"
435586,43559,58,4,600.02,0.0,-2400.08,"Invalid order item key, quantity, price, discount, or line total"
436280,43628,146,0,1236.65,0.0,2473.3,"Invalid order item key, quantity, price, discount, or line total"
437632,43764,143,0,612.13,0.0,1224.26,"Invalid order item key, quantity, price, discount, or line total"
438063,43807,14,1,413.06,0.0,-413.06,"Invalid order item key, quantity, price, discount, or line total"
438244,43825,80,0,262.42,0.0,524.84,"Invalid order item key, quantity, price, discount, or line total"
438842,43885,127,1,740.12,0.0,-740.12,"Invalid order item key, quantity, price, discount, or line total"
440266,44027,78,0,407.02,0.0,407.02,"Invalid order item key, quantity, price, discount, or line total"
441090,44109,9,4,365.02,0.0,-1460.08,"Invalid order item key, quantity, price, discount, or line total"
441877,44188,22,0,868.1,0.0,868.1,"Invalid order item key, quantity, price, discount, or line total"
442658,44266,118,4,527.67,0.0,-2110.68,"Invalid order item key, quantity, price, discount, or line total"
442661,44267,120,0,543.07,0.0,1629.21,"Invalid order item key, quantity, price, discount, or line total"
442798,44280,18,0,582.72,0.0,582.72,"Invalid order item key, quantity, price, discount, or line total"
442985,44299,78,0,410.14,0.0,820.28,"Invalid order item key, quantity, price, discount, or line total"
443280,44328,103,1,873.87,0.0,-873.87,"Invalid order item key, quantity, price, discount, or line total"
444316,44432,10,0,374.02,0.0,374.02,"Invalid order item key, quantity, price, discount, or line total"
444977,44498,127,0,754.59,0.0,754.59,"Invalid order item key, quantity, price, discount, or line total"
445332,44534,69,0,273.38,0.0,546.76,"Invalid order item key, quantity, price, discount, or line total"
445341,44535,111,1,571.77,0.0,-571.77,"Invalid order item key, quantity, price, discount, or line total"
446674,44668,127,0,755.89,0.0,755.89,"Invalid order item key, quantity, price, discount, or line total"
447392,44740,117,0,861.36,0.0,1722.72,"Invalid order item key, quantity, price, discount, or line total"
447916,44792,73,0,404.69,0.0,809.38,"Invalid order item key, quantity, price, discount, or line total"
448431,44844,17,1,566.45,0.0,-566.45,"Invalid order item key, quantity, price, discount, or line total"
448504,44851,74,0,414.89,0.0,414.89,"Invalid order item key, quantity, price, discount, or line total"
448594,44860,94,0,765.14,0.0,3060.56,"Invalid order item key, quantity, price, discount, or line total"
449249,44925,111,0,563.14,0.0,563.14,"Invalid order item key, quantity, price, discount, or line total"
449854,44986,127,1,754.5,0.0,-754.5,"Invalid order item key, quantity, price, discount, or line total"
450089,45009,116,0,1109.43,0.0,1109.43,"Invalid order item key, quantity, price, discount, or line total"
450146,45015,94,3,759.42,0.0,-2278.26,"Invalid order item key, quantity, price, discount, or line total"
450756,45076,29,3,146.41,0.0,-439.23,"Invalid order item key, quantity, price, discount, or line total"
450901,45091,79,0,195.97,0.0,195.97,"Invalid order item key, quantity, price, discount, or line total"
451328,45133,124,0,367.43,0.0,734.86,"Invalid order item key, quantity, price, discount, or line total"
451924,45193,93,1,923.34,0.0,-923.34,"Invalid order item key, quantity, price, discount, or line total"
453036,45304,21,0,760.96,0.0,760.96,"Invalid order item key, quantity, price, discount, or line total"
456010,45601,45,1,587.37,0.0,-587.37,"Invalid order item key, quantity, price, discount, or line total"
456549,45655,44,0,742.8,0.0,742.8,"Invalid order item key, quantity, price, discount, or line total"
456583,45659,143,1,631.23,0.0,-631.23,"Invalid order item key, quantity, price, discount, or line total"
456709,45671,52,1,799.42,0.0,-799.42,"Invalid order item key, quantity, price, discount, or line total"
456827,45683,124,0,359.69,0.0,359.69,"Invalid order item key, quantity, price, discount, or line total"
456888,45689,68,1,295.96,0.0,-295.96,"Invalid order item key, quantity, price, discount, or line total"
457319,45732,45,1,620.91,0.0,-620.91,"Invalid order item key, quantity, price, discount, or line total"
457607,45761,108,1,658.88,0.0,-658.88,"Invalid order item key, quantity, price, discount, or line total"
457883,45789,127,0,797.38,0.0,797.38,"Invalid order item key, quantity, price, discount, or line total"
457930,45793,75,1,711.56,0.0,-711.56,"Invalid order item key, quantity, price, discount, or line total"
458027,45803,45,0,574.87,0.0,-1724.61,"Invalid order item key, quantity, price, discount, or line total"
458317,45832,26,0,1007.74,0.0,2015.48,"Invalid order item key, quantity, price, discount, or line total"
458908,45891,125,0,1817.59,0.0,1817.59,"Invalid order item key, quantity, price, discount, or line total"
459293,45930,117,1,909.59,0.0,-909.59,"Invalid order item key, quantity, price, discount, or line total"
459353,45936,72,0,705.46,0.0,2116.38,"Invalid order item key, quantity, price, discount, or line total"
459793,45980,78,0,414.86,103.72,414.86,"Invalid order item key, quantity, price, discount, or line total"
460341,46035,150,1,707.97,0.0,-707.97,"Invalid order item key, quantity, price, discount, or line total"
460816,46082,44,0,735.07,0.0,735.07,"Invalid order item key, quantity, price, discount, or line total"
460893,46090,69,2,263.48,0.0,-526.96,"Invalid order item key, quantity, price, discount, or line total"
462967,46297,3,0,378.47,0.0,378.47,"Invalid order item key, quantity, price, discount, or line total"
463499,46350,133,0,884.27,0.0,884.27,"Invalid order item key, quantity, price, discount, or line total"
464654,46466,82,0,975.9,0.0,3903.6,"Invalid order item key, quantity, price, discount, or line total"
465055,46506,83,2,398.07,0.0,-796.14,"Invalid order item key, quantity, price, discount, or line total"
465405,46541,145,1,780.49,0.0,-780.49,"Invalid order item key, quantity, price, discount, or line total"
465658,46566,1,1,944.8,0.0,-944.8,"Invalid order item key, quantity, price, discount, or line total"
465938,46594,115,0,1493.48,0.0,1493.48,"Invalid order item key, quantity, price, discount, or line total"
465978,46598,140,1,280.68,0.0,-280.68,"Invalid order item key, quantity, price, discount, or line total"
466644,46665,141,2,485.48,0.0,-970.96,"Invalid order item key, quantity, price, discount, or line total"
467187,46719,112,2,1808.91,0.0,-3617.82,"Invalid order item key, quantity, price, discount, or line total"
467556,46756,52,0,798.49,0.0,798.49,"Invalid order item key, quantity, price, discount, or line total"
467619,46762,127,0,782.86,0.0,1565.72,"Invalid order item key, quantity, price, discount, or line total"
467822,46783,89,1,425.83,0.0,-425.83,"Invalid order item key, quantity, price, discount, or line total"
468005,46801,137,0,856.02,0.0,856.02,"Invalid order item key, quantity, price, discount, or line total"
468121,46813,76,2,788.49,0.0,-1576.98,"Invalid order item key, quantity, price, discount, or line total"
468580,46858,101,3,686.08,0.0,-2058.24,"Invalid order item key, quantity, price, discount, or line total"
468632,46864,66,0,780.32,0.0,2340.96,"Invalid order item key, quantity, price, discount, or line total"
468973,46898,124,0,353.08,0.0,353.08,"Invalid order item key, quantity, price, discount, or line total"
469029,46903,26,0,1059.91,0.0,1059.91,"Invalid order item key, quantity, price, discount, or line total"
469603,46961,45,0,583.83,0.0,583.83,"Invalid order item key, quantity, price, discount, or line total"
470098,47010,90,1,343.21,0.0,-343.21,"Invalid order item key, quantity, price, discount, or line total"
470850,47085,118,1,527.05,0.0,-527.05,"Invalid order item key, quantity, price, discount, or line total"
470947,47095,104,0,390.98,0.0,390.98,"Invalid order item key, quantity, price, discount, or line total"
470965,47097,54,0,333.97,0.0,333.97,"Invalid order item key, quantity, price, discount, or line total"
472071,47208,54,0,355.71,0.0,1067.13,"Invalid order item key, quantity, price, discount, or line total"
473156,47316,102,0,1610.27,0.0,1610.27,"Invalid order item key, quantity, price, discount, or line total"
473180,47318,22,1,833.66,0.0,-833.66,"Invalid order item key, quantity, price, discount, or line total"
473651,47366,33,0,896.94,0.0,896.94,"Invalid order item key, quantity, price, discount, or line total"
474139,47414,127,1,732.68,0.0,-732.68,"Invalid order item key, quantity, price, discount, or line total"
474372,47438,69,1,260.79,0.0,-260.79,"Invalid order item key, quantity, price, discount, or line total"
474381,47439,62,0,1334.6,0.0,1334.6,"Invalid order item key, quantity, price, discount, or line total"
474588,47459,115,0,1468.95,0.0,2937.9,"Invalid order item key, quantity, price, discount, or line total"
474785,47479,75,3,710.17,0.0,-2130.51,"Invalid order item key, quantity, price, discount, or line total"
475191,47520,112,0,1720.99,0.0,5162.97,"Invalid order item key, quantity, price, discount, or line total"
475343,47535,74,1,447.91,0.0,-447.91,"Invalid order item key, quantity, price, discount, or line total"
475648,47565,95,1,1216.34,0.0,-1216.34,"Invalid order item key, quantity, price, discount, or line total"
475743,47575,45,1,600.63,0.0,-600.63,"Invalid order item key, quantity, price, discount, or line total"
475960,47596,125,0,1757.83,0.0,1757.83,"Invalid order item key, quantity, price, discount, or line total"
476502,47651,21,0,785.38,0.0,785.38,"Invalid order item key, quantity, price, discount, or line total"
476750,47675,13,0,632.67,0.0,1265.34,"Invalid order item key, quantity, price, discount, or line total"
477670,47767,9,0,371.7,0.0,371.7,"Invalid order item key, quantity, price, discount, or line total"
478130,47813,80,1,269.84,0.0,-269.84,"Invalid order item key, quantity, price, discount, or line total"
478686,47869,139,1,237.68,0.0,-237.68,"Invalid order item key, quantity, price, discount, or line total"
478798,47880,63,0,897.16,0.0,2691.48,"Invalid order item key, quantity, price, discount, or line total"
479126,47913,13,1,626.92,0.0,-626.92,"Invalid order item key, quantity, price, discount, or line total"
479629,47963,103,0,871.9,0.0,2615.7,"Invalid order item key, quantity, price, discount, or line total"
480791,48080,9,0,370.98,0.0,370.98,"Invalid order item key, quantity, price, discount, or line total"
481604,48161,31,1,494.18,0.0,-494.18,"Invalid order item key, quantity, price, discount, or line total"
482546,48255,120,2,543.16,54.32,-1086.32,"Invalid order item key, quantity, price, discount, or line total"
483036,48304,71,1,872.35,0.0,-872.35,"Invalid order item key, quantity, price, discount, or line total"
483707,48371,102,1,1617.03,0.0,-1617.03,"Invalid order item key, quantity, price, discount, or line total"
484669,48467,24,1,824.46,0.0,-824.46,"Invalid order item key, quantity, price, discount, or line total"
484979,48498,98,0,665.3,0.0,665.3,"Invalid order item key, quantity, price, discount, or line total"
485415,48542,69,0,264.44,0.0,264.44,"Invalid order item key, quantity, price, discount, or line total"
485907,48591,104,0,368.95,0.0,368.95,"Invalid order item key, quantity, price, discount, or line total"
487849,48785,75,0,649.43,0.0,649.43,"Invalid order item key, quantity, price, discount, or line total"
488163,48817,74,2,422.34,0.0,-844.68,"Invalid order item key, quantity, price, discount, or line total"
488228,48823,125,1,1876.11,0.0,-1876.11,"Invalid order item key, quantity, price, discount, or line total"
488458,48846,45,0,618.07,0.0,1854.21,"Invalid order item key, quantity, price, discount, or line total"
488971,48898,17,0,580.59,0.0,580.59,"Invalid order item key, quantity, price, discount, or line total"
489039,48904,115,1,1547.74,0.0,-1547.74,"Invalid order item key, quantity, price, discount, or line total"
489301,48931,148,1,557.94,0.0,-557.94,"Invalid order item key, quantity, price, discount, or line total"
490109,49011,103,0,852.58,0.0,852.58,"Invalid order item key, quantity, price, discount, or line total"
490769,49077,76,1,770.19,0.0,-770.19,"Invalid order item key, quantity, price, discount, or line total"
491928,49193,131,0,609.19,0.0,609.19,"Invalid order item key, quantity, price, discount, or line total"
493363,49337,25,0,1619.93,1214.95,4859.79,"Invalid order item key, quantity, price, discount, or line total"
493495,49350,119,0,247.53,0.0,495.06,"Invalid order item key, quantity, price, discount, or line total"
493507,49351,130,0,652.38,0.0,652.38,"Invalid order item key, quantity, price, discount, or line total"
493594,49360,53,1,491.36,0.0,-491.36,"Invalid order item key, quantity, price, discount, or line total"
495222,49523,146,1,1201.06,0.0,-1201.06,"Invalid order item key, quantity, price, discount, or line total"
496874,49688,45,0,622.95,0.0,622.95,"Invalid order item key, quantity, price, discount, or line total"
498022,49803,147,1,628.38,0.0,-628.38,"Invalid order item key, quantity, price, discount, or line total"
498255,49826,22,0,900.92,0.0,3603.68,"Invalid order item key, quantity, price, discount, or line total"
498443,49845,139,1,240.28,0.0,-240.28,"Invalid order item key, quantity, price, discount, or line total"
498744,49875,85,0,679.77,0.0,1359.54,"Invalid order item key, quantity, price, discount, or line total"
499713,49972,119,1,234.92,0.0,-234.92,"Invalid order item key, quantity, price, discount, or line total"
500037,50004,36,2,878.16,0.0,-1756.32,"Invalid order item key, quantity, price, discount, or line total"
500304,50031,127,0,772.08,0.0,772.08,"Invalid order item key, quantity, price, discount, or line total"
500499,50050,78,1,394.59,0.0,-394.59,"Invalid order item key, quantity, price, discount, or line total"
500820,50082,93,1,866.16,0.0,-866.16,"Invalid order item key, quantity, price, discount, or line total"
500990,50099,56,0,730.56,0.0,730.56,"Invalid order item key, quantity, price, discount, or line total"
501021,50103,16,0,916.57,0.0,916.57,"Invalid order item key, quantity, price, discount, or line total"
501056,50106,112,1,1756.51,0.0,-1756.51,"Invalid order item key, quantity, price, discount, or line total"
501930,50193,118,0,512.44,0.0,512.44,"Invalid order item key, quantity, price, discount, or line total"
501942,50195,44,1,694.26,0.0,-694.26,"Invalid order item key, quantity, price, discount, or line total"
502249,50225,117,4,904.5,0.0,-3618.0,"Invalid order item key, quantity, price, discount, or line total"
503819,50382,17,0,587.37,0.0,2349.48,"Invalid order item key, quantity, price, discount, or line total"
504804,50481,78,0,411.79,0.0,411.79,"Invalid order item key, quantity, price, discount, or line total"
505946,50595,16,0,927.33,0.0,927.33,"Invalid order item key, quantity, price, discount, or line total"
505958,50596,1,0,948.24,0.0,948.24,"Invalid order item key, quantity, price, discount, or line total"
506000,50600,27,0,751.95,0.0,751.95,"Invalid order item key, quantity, price, discount, or line total"
507699,50770,16,1,969.61,0.0,-969.61,"Invalid order item key, quantity, price, discount, or line total"
509051,50906,127,1,762.6,0.0,-762.6,"Invalid order item key, quantity, price, discount, or line total"
509343,50935,84,1,751.43,0.0,-751.43,"Invalid order item key, quantity, price, discount, or line total"
509418,50942,8,2,452.5,0.0,-905.0,"Invalid order item key, quantity, price, discount, or line total"
509479,50948,145,2,820.16,0.0,-1640.32,"Invalid order item key, quantity, price, discount, or line total"
511380,51138,77,0,951.48,0.0,1902.96,"Invalid order item key, quantity, price, discount, or line total"
514493,51450,68,0,286.99,0.0,286.99,"Invalid order item key, quantity, price, discount, or line total"
515747,51575,78,1,418.72,0.0,-418.72,"Invalid order item key, quantity, price, discount, or line total"
516452,51646,101,0,681.78,0.0,681.78,"Invalid order item key, quantity, price, discount, or line total"
516532,51654,117,0,914.21,182.84,914.21,"Invalid order item key, quantity, price, discount, or line total"
516690,51669,68,0,298.53,0.0,597.06,"Invalid order item key, quantity, price, discount, or line total"
517429,51743,68,2,309.33,0.0,-618.66,"Invalid order item key, quantity, price, discount, or line total"
517834,51784,68,0,287.85,0.0,575.7,"Invalid order item key, quantity, price, discount, or line total"
518034,51804,17,0,581.26,0.0,581.26,"Invalid order item key, quantity, price, discount, or line total"
518345,51835,76,0,750.4,0.0,750.4,"Invalid order item key, quantity, price, discount, or line total"
518708,51871,148,1,545.65,0.0,-545.65,"Invalid order item key, quantity, price, discount, or line total"
519076,51908,46,0,1362.35,0.0,1362.35,"Invalid order item key, quantity, price, discount, or line total"
