rating_id,customer_id,order_id,menu_item_id,restaurant_id,rating,review_date,review_text,quarantine_reason
51003,32565,38151,47,7,5,2025-05-15,Good value,Rated menu item is not part of the referenced order
51058,11197,94532,28,16,3,2025-08-20,Could be better,Rated menu item is not part of the referenced order
51261,14398,52482,60,19,5,2025-07-15,Excellent,Rated menu item is not part of the referenced order
51740,43623,31952,110,9,3,2025-12-28,Excellent,Rated menu item is not part of the referenced order
51883,3589,73414,86,7,4,2025-05-03,Good value,Rated menu item is not part of the referenced order
51922,27299,51758,84,6,3,2025-08-05,Could be better,Rated menu item is not part of the referenced order
52392,32231,35243,15,1,3,2025-03-31,Could be better,Rated menu item is not part of the referenced order
52616,14532,30246,148,11,4,2025-11-10,Good experience,Rated menu item is not part of the referenced order
52804,21560,71574,75,4,2,2025-10-19,Could be better,Rated menu item is not part of the referenced order
53111,19292,79379,127,20,4,2025-03-24,Average,Rated menu item is not part of the referenced order
53169,15468,90518,28,4,4,2025-08-01,Good experience,Rated menu item is not part of the referenced order
53252,45027,37799,133,17,3,2025-07-16,Excellent,Rated menu item is not part of the referenced order
53490,4766,19046,55,17,5,2025-09-07,Could be better,Rated menu item is not part of the referenced order
53544,36195,13802,11,6,4,2025-05-14,Could be better,Rated menu item is not part of the referenced order
53776,49532,36571,142,4,5,2025-12-07,Average,Rated menu item is not part of the referenced order
54014,43319,1614,80,7,5,2025-03-09,Could be better,Rated menu item is not part of the referenced order
54519,26865,97890,101,12,2,2025-11-12,Very good,Rated menu item is not part of the referenced order
54521,12462,87884,40,19,5,2025-09-22,Very good,Rated menu item is not part of the referenced order
54727,4041,83045,117,7,2,2025-03-15,Good experience,Rated menu item is not part of the referenced order
54855,45687,93683,70,20,3,2025-03-13,Very good,Rated menu item is not part of the referenced order
55143,29211,42083,51,3,4,2025-06-30,Average,Rated menu item is not part of the referenced order
55466,33793,47180,129,8,4,2025-12-16,Good experience,Rated menu item is not part of the referenced order
55552,11499,97907,66,12,5,2025-04-16,Excellent,Rated menu item is not part of the referenced order
55679,8765,5790,9,4,5,2025-11-02,Excellent,Rated menu item is not part of the referenced order
55772,6114,64770,9,11,5,2025-06-22,Good value,Rated menu item is not part of the referenced order
55831,1945,14647,137,14,4,2025-08-04,Good value,Rated menu item is not part of the referenced order
55921,11865,38893,36,5,5,2025-11-13,Average,Rated menu item is not part of the referenced order
55927,47897,89957,43,14,4,2025-06-21,Average,Rated menu item is not part of the referenced order
55985,13848,15182,39,8,4,2025-07-07,Good experience,Rated menu item is not part of the referenced order
56342,23266,48321,86,3,2,2025-01-04,Could be better,Rated menu item is not part of the referenced order
56527,40593,51850,46,8,5,2025-08-15,Excellent,Rated menu item is not part of the referenced order
56698,14505,65954,62,8,5,2025-02-18,Good experience,Rated menu item is not part of the referenced order
56781,41356,2912,29,9,4,2025-11-24,Average,Rated menu item is not part of the referenced order
57136,29778,74400,68,17,5,2025-10-04,Excellent,Rated menu item is not part of the referenced order
57564,6455,18183,127,18,4,2025-07-07,Good experience,Rated menu item is not part of the referenced order
57595,19477,82129,74,8,5,2025-11-06,Good value,Rated menu item is not part of the referenced order
58201,21077,92219,150,13,4,2025-11-03,Average,Rated menu item is not part of the referenced order
58268,22230,70794,140,2,2,2025-03-04,Average,Rated menu item is not part of the referenced order
58291,47294,61289,16,15,5,2025-11-22,Excellent,Rated menu item is not part of the referenced order
58806,12578,35933,130,13,5,2025-07-17,Good value,Rated menu item is not part of the referenced order
58879,6110,65055,118,18,4,2025-05-23,Very good,Rated menu item is not part of the referenced order
59077,33061,33173,149,19,5,2025-08-21,Very good,Rated menu item is not part of the referenced order
59094,26112,61660,34,20,5,2025-12-30,Average,Rated menu item is not part of the referenced order
59375,24963,86978,25,11,5,2025-07-23,Very good,Rated menu item is not part of the referenced order
59380,17401,87701,53,20,5,2025-09-21,Average,Rated menu item is not part of the referenced order
59387,23940,14069,40,19,5,2025-02-24,Good experience,Rated menu item is not part of the referenced order
59404,20154,30622,43,5,4,2025-06-21,Could be better,Rated menu item is not part of the referenced order
59411,30164,72886,29,3,5,2025-05-13,Very good,Rated menu item is not part of the referenced order
59671,41333,48378,59,7,5,2025-04-08,Average,Rated menu item is not part of the referenced order
59684,23108,63189,81,7,5,2025-01-28,Excellent,Rated menu item is not part of the referenced order
60087,42958,43619,3,7,5,2025-05-18,Good experience,Rated menu item is not part of the referenced order
60341,7218,22874,69,8,4,2025-08-31,Very good,Rated menu item is not part of the referenced order
60427,31004,57694,41,19,5,2025-12-31,Very good,Rated menu item is not part of the referenced order
60714,29734,19118,39,6,4,2025-12-16,Good value,Rated menu item is not part of the referenced order
60945,5826,1384,146,17,5,2025-07-25,Good experience,Rated menu item is not part of the referenced order
60957,12409,80139,71,16,4,2025-08-02,Very good,Rated menu item is not part of the referenced order
61208,41768,29833,34,2,5,2025-03-12,Average,Rated menu item is not part of the referenced order
61288,27055,72541,111,1,5,2025-11-11,Average,Rated menu item is not part of the referenced order
61446,44210,62954,126,1,5,2025-07-16,Average,Rated menu item is not part of the referenced order
61715,11988,18028,16,19,5,2025-06-08,Could be better,Rated menu item is not part of the referenced order
61816,32892,57240,52,17,5,2025-08-19,Could be better,Rated menu item is not part of the referenced order
61982,21243,4124,34,9,1,2025-11-29,Good experience,Rated menu item is not part of the referenced order
62018,37863,86592,29,18,5,2025-05-04,Very good,Rated menu item is not part of the referenced order
62510,40729,93467,21,17,5,2025-03-15,Could be better,Rated menu item is not part of the referenced order
62517,12583,80849,38,4,5,2025-06-17,Excellent,Rated menu item is not part of the referenced order
62816,35181,52743,71,17,5,2025-01-30,Good value,Rated menu item is not part of the referenced order
63025,34336,13316,14,8,5,2025-05-26,Could be better,Rated menu item is not part of the referenced order
63297,40749,99860,48,15,4,2025-01-10,Average,Rated menu item is not part of the referenced order
63387,35174,75526,103,4,5,2025-05-19,Good experience,Rated menu item is not part of the referenced order
63516,48318,72090,47,13,4,2025-05-19,Average,Rated menu item is not part of the referenced order
63938,29545,76353,16,16,3,2025-11-18,Excellent,Rated menu item is not part of the referenced order
64082,1682,33961,36,7,5,2025-08-17,Very good,Rated menu item is not part of the referenced order
64126,34910,75148,118,18,5,2025-04-10,Could be better,Rated menu item is not part of the referenced order
64553,27951,55366,136,2,4,2025-06-16,Excellent,Rated menu item is not part of the referenced order
64680,41283,22196,50,8,3,2025-08-26,Average,Rated menu item is not part of the referenced order
65320,5749,46551,31,14,5,2025-08-30,Average,Rated menu item is not part of the referenced order
65654,34169,65765,114,15,3,2025-08-30,Good experience,Rated menu item is not part of the referenced order
65708,21300,34689,87,12,4,2025-12-03,Very good,Rated menu item is not part of the referenced order
65733,11893,74263,36,19,5,2025-05-11,Average,Rated menu item is not part of the referenced order
65771,8039,48569,124,15,5,2025-07-29,Could be better,Rated menu item is not part of the referenced order
66204,20189,57384,78,15,4,2025-04-24,Excellent,Rated menu item is not part of the referenced order
66372,38846,63453,112,2,5,2025-04-11,Good value,Rated menu item is not part of the referenced order
66494,48188,54613,9,13,5,2025-07-29,Average,Rated menu item is not part of the referenced order
66545,22045,89853,31,12,5,2025-08-03,Good value,Rated menu item is not part of the referenced order
66974,34969,73102,137,3,5,2025-02-24,Could be better,Rated menu item is not part of the referenced order
67299,3575,51981,128,5,5,2025-05-16,Good experience,Rated menu item is not part of the referenced order
67331,38283,38088,67,11,2,2025-04-24,Very good,Rated menu item is not part of the referenced order
67743,15221,98977,104,8,4,2025-07-14,Could be better,Rated menu item is not part of the referenced order
68157,44086,25106,120,20,5,2025-10-20,Excellent,Rated menu item is not part of the referenced order
68276,39970,489,116,6,5,2025-01-15,Good experience,Rated menu item is not part of the referenced order
68607,16197,82596,148,3,4,2025-08-13,Average,Rated menu item is not part of the referenced order
68730,15658,5437,121,8,5,2025-10-22,Could be better,Rated menu item is not part of the referenced order
68987,45823,5495,70,17,5,2025-05-07,Excellent,Rated menu item is not part of the referenced order
69081,43599,74991,6,5,5,2025-11-13,Very good,Rated menu item is not part of the referenced order
69123,39505,89412,89,6,4,2025-05-19,Average,Rated menu item is not part of the referenced order
69328,17832,94115,121,1,5,2025-11-11,Average,Rated menu item is not part of the referenced order
69337,6928,77972,137,13,5,2025-11-02,Good experience,Rated menu item is not part of the referenced order
69668,15007,34336,110,18,4,2025-01-22,Good value,Rated menu item is not part of the referenced order
69892,8979,66294,112,17,4,2025-12-20,Average,Rated menu item is not part of the referenced order
69969,33511,3406,39,18,4,2025-03-23,Average,Rated menu item is not part of the referenced order
69986,10824,77277,71,1,5,2025-08-08,Excellent,Rated menu item is not part of the referenced order
70475,12123,40177,85,16,5,2025-08-14,Good value,Rated menu item is not part of the referenced order
70501,42169,41355,111,1,5,2025-06-23,Very good,Rated menu item is not part of the referenced order
70582,16856,20314,58,4,4,2025-03-19,Very good,Rated menu item is not part of the referenced order
70642,8086,8459,92,15,5,2025-07-04,Average,Rated menu item is not part of the referenced order
70675,19742,68034,114,2,5,2025-07-15,Good experience,Rated menu item is not part of the referenced order
70764,26748,94280,97,11,5,2025-11-12,Excellent,Rated menu item is not part of the referenced order
70832,39076,20575,107,18,5,2025-11-09,Good value,Rated menu item is not part of the referenced order
70958,28575,61296,71,12,4,2025-01-11,Good value,Rated menu item is not part of the referenced order
71077,9988,95374,12,12,5,2025-08-30,Good value,Rated menu item is not part of the referenced order
71878,31936,88969,4,10,5,2025-05-02,Very good,Rated menu item is not part of the referenced order
71903,39466,24182,98,17,4,2025-09-06,Very good,Rated menu item is not part of the referenced order
72219,10669,85989,116,6,4,2025-08-12,Very good,Rated menu item is not part of the referenced order
72398,3837,41467,96,15,4,2025-03-28,Good value,Rated menu item is not part of the referenced order
72654,41082,94951,116,19,5,2025-08-07,Average,Rated menu item is not part of the referenced order
73163,40360,86283,147,2,4,2025-12-08,Could be better,Rated menu item is not part of the referenced order
73410,48195,97747,62,14,4,2025-01-09,Very good,Rated menu item is not part of the referenced order
73484,10337,86281,74,4,1,2025-06-04,Good value,Rated menu item is not part of the referenced order
73615,19325,58481,6,16,5,2025-05-01,Good experience,Rated menu item is not part of the referenced order
73671,16710,85799,34,1,5,2025-03-02,Good experience,Rated menu item is not part of the referenced order
73779,4185,94291,63,10,5,2025-10-07,Good experience,Rated menu item is not part of the referenced order
74013,48109,46419,116,12,4,2025-04-21,Good value,Rated menu item is not part of the referenced order
74083,11014,29811,93,16,4,2025-08-04,Very good,Rated menu item is not part of the referenced order
74266,7444,63794,146,7,4,2025-08-13,Excellent,Rated menu item is not part of the referenced order
74314,19298,65367,51,6,4,2025-04-01,Excellent,Rated menu item is not part of the referenced order
74352,37509,39528,57,2,3,2025-08-06,Excellent,Rated menu item is not part of the referenced order
74412,7099,61579,99,12,4,2025-12-01,Could be better,Rated menu item is not part of the referenced order
74518,37153,41489,120,10,4,2025-05-07,Good experience,Rated menu item is not part of the referenced order
74735,5653,20330,144,8,5,2025-12-20,Good value,Rated menu item is not part of the referenced order
74797,3352,32257,123,3,2,2025-05-12,Good value,Rated menu item is not part of the referenced order
74931,44886,36141,76,12,3,2025-10-06,Could be better,Rated menu item is not part of the referenced order
75018,11587,13455,66,5,4,2025-06-16,Good experience,Rated menu item is not part of the referenced order
75099,24130,32524,149,17,4,2025-08-22,Very good,Rated menu item is not part of the referenced order
75152,39885,60325,86,6,3,2025-06-06,Could be better,Rated menu item is not part of the referenced order
75238,2623,65870,93,10,4,2025-10-13,Good experience,Rated menu item is not part of the referenced order
75621,4198,80069,7,20,4,2025-05-10,Average,Rated menu item is not part of the referenced order
75851,26437,21229,148,1,4,2025-07-05,Good experience,Rated menu item is not part of the referenced order
75894,42954,23513,64,11,3,2025-01-07,Average,Rated menu item is not part of the referenced order
75937,7204,92662,46,17,4,2025-10-29,Good experience,Rated menu item is not part of the referenced order
75967,36368,46119,35,14,3,2025-11-22,Could be better,Rated menu item is not part of the referenced order
76040,18695,57824,42,20,5,2025-04-30,Could be better,Rated menu item is not part of the referenced order
77553,49071,79109,118,17,5,2025-07-24,Excellent,Rated menu item is not part of the referenced order
77727,43800,43218,74,20,5,2025-08-13,Average,Rated menu item is not part of the referenced order
77736,29291,74590,95,16,5,2025-02-10,Could be better,Rated menu item is not part of the referenced order
78029,17482,35557,64,6,4,2025-01-12,Could be better,Rated menu item is not part of the referenced order
78056,24686,66322,130,5,4,2025-08-25,Very good,Rated menu item is not part of the referenced order
78373,18556,54483,54,2,5,2025-08-26,Good value,Rated menu item is not part of the referenced order
78544,3722,63354,146,19,1,2025-02-27,Very good,Rated menu item is not part of the referenced order
78581,22586,37899,143,2,4,2025-09-26,Good value,Rated menu item is not part of the referenced order
78764,9092,47804,40,13,4,2025-07-09,Average,Rated menu item is not part of the referenced order
79421,7716,98569,118,11,4,2025-04-17,Good experience,Rated menu item is not part of the referenced order
79454,5025,53334,110,15,4,2025-09-25,Good experience,Rated menu item is not part of the referenced order
79609,3734,38798,24,19,5,2025-12-21,Excellent,Rated menu item is not part of the referenced order
79681,735,84298,70,19,5,2025-02-06,Excellent,Rated menu item is not part of the referenced order
79705,39925,45033,126,1,4,2025-10-02,Average,Rated menu item is not part of the referenced order
80025,44867,48212,122,10,5,2025-03-04,Could be better,Rated menu item is not part of the referenced order
80027,7614,6926,59,8,5,2025-01-26,Average,Rated menu item is not part of the referenced order
80036,28979,75207,129,6,4,2025-05-03,Average,Rated menu item is not part of the referenced order
80358,46193,95993,76,16,4,2025-11-30,Very good,Rated menu item is not part of the referenced order
80497,36052,39009,127,15,5,2025-08-22,Good experience,Rated menu item is not part of the referenced order
80975,43244,37251,119,14,3,2025-06-16,Good value,Rated menu item is not part of the referenced order
81018,28556,22376,107,2,4,2025-12-25,Average,Rated menu item is not part of the referenced order
81237,31390,3209,8,20,4,2025-12-09,Average,Rated menu item is not part of the referenced order
81520,8272,84046,126,2,4,2025-02-11,Good value,Rated menu item is not part of the referenced order
81693,19486,94821,131,12,5,2025-05-11,Good experience,Rated menu item is not part of the referenced order
81798,26490,88883,18,8,3,2025-10-23,Excellent,Rated menu item is not part of the referenced order
81822,31712,28184,91,18,3,2025-12-28,Average,Rated menu item is not part of the referenced order
81939,4301,79599,40,18,4,2025-07-07,Excellent,Rated menu item is not part of the referenced order
82273,7854,86762,118,4,4,2025-05-23,Could be better,Rated menu item is not part of the referenced order
82335,49344,99805,88,11,5,2025-03-01,Excellent,Rated menu item is not part of the referenced order
82558,19001,3943,47,5,5,2025-06-16,Good value,Rated menu item is not part of the referenced order
82728,41344,95670,18,15,4,2025-03-20,Good experience,Rated menu item is not part of the referenced order
82776,16878,38563,147,9,2,2025-10-30,Could be better,Rated menu item is not part of the referenced order
82849,20368,47095,104,4,5,2025-08-03,Good value,Rated menu item is not part of the referenced order
83035,16583,24121,130,10,3,2025-11-14,Could be better,Rated menu item is not part of the referenced order
83044,11897,48571,65,18,3,2025-04-05,Excellent,Rated menu item is not part of the referenced order
83270,32185,26104,89,15,5,2025-04-08,Very good,Rated menu item is not part of the referenced order
83571,36066,77992,25,11,4,2025-07-08,Average,Rated menu item is not part of the referenced order
83754,1685,93406,27,7,5,2025-11-21,Excellent,Rated menu item is not part of the referenced order
84252,47041,70660,31,6,4,2025-12-18,Could be better,Rated menu item is not part of the referenced order
84388,17395,51274,132,9,3,2025-07-31,Could be better,Rated menu item is not part of the referenced order
84439,5065,82905,142,8,5,2025-05-21,Average,Rated menu item is not part of the referenced order
84551,36252,11992,139,15,5,2025-07-14,Good value,Rated menu item is not part of the referenced order
84621,49869,61413,88,3,1,2025-05-29,Excellent,Rated menu item is not part of the referenced order
84654,17953,81878,62,10,3,2025-10-28,Good experience,Rated menu item is not part of the referenced order
84778,46330,89864,122,2,5,2025-06-30,Good experience,Rated menu item is not part of the referenced order
85472,28593,36376,84,5,1,2025-09-01,Good experience,Rated menu item is not part of the referenced order
86016,35269,56010,65,17,4,2025-04-06,Good value,Rated menu item is not part of the referenced order
86183,3755,41452,60,11,3,2025-11-22,Good value,Rated menu item is not part of the referenced order
86257,38642,49333,98,15,5,2025-09-07,Excellent,Rated menu item is not part of the referenced order
86605,25750,20764,86,10,3,2025-06-03,Good experience,Rated menu item is not part of the referenced order
86724,18210,90607,109,10,5,2025-09-28,Could be better,Rated menu item is not part of the referenced order
86793,46808,27335,93,20,5,2025-07-20,Good experience,Rated menu item is not part of the referenced order
86952,31585,5942,100,6,4,2025-10-11,Very good,Rated menu item is not part of the referenced order
87377,44822,85946,20,2,4,2025-12-12,Very good,Rated menu item is not part of the referenced order
87410,11045,9892,90,17,5,2025-04-30,Good value,Rated menu item is not part of the referenced order
87452,45153,36286,76,3,4,2025-01-26,Could be better,Rated menu item is not part of the referenced order
87471,15788,84677,143,12,4,2025-01-03,Excellent,Rated menu item is not part of the referenced order
87571,44512,52721,24,17,5,2025-09-23,Average,Rated menu item is not part of the referenced order
87916,7184,33473,68,1,4,2025-02-03,Could be better,Rated menu item is not part of the referenced order
88072,17387,38950,110,10,1,2025-02-04,Good value,Rated menu item is not part of the referenced order
88277,48457,72993,74,4,4,2025-12-24,Very good,Rated menu item is not part of the referenced order
88668,6585,80261,62,17,5,2025-02-06,Good experience,Rated menu item is not part of the referenced order
88717,12511,56965,99,3,2,2025-03-21,Good experience,Rated menu item is not part of the referenced order
88857,35415,78045,112,11,4,2025-12-10,Good experience,Rated menu item is not part of the referenced order
89049,5214,60274,10,13,4,2025-07-22,Good value,Rated menu item is not part of the referenced order
89544,27640,86037,68,7,5,2025-08-04,Average,Rated menu item is not part of the referenced order
89656,38802,74676,112,8,5,2025-12-03,Excellent,Rated menu item is not part of the referenced order
89678,39670,65371,53,19,4,2025-04-28,Could be better,Rated menu item is not part of the referenced order
89687,1793,13646,76,5,5,2025-02-20,Could be better,Rated menu item is not part of the referenced order
89728,31952,33974,148,16,5,2025-06-23,Good value,Rated menu item is not part of the referenced order
89933,21176,45407,133,20,3,2025-07-11,Good value,Rated menu item is not part of the referenced order
90274,11502,21464,70,4,4,2025-06-10,Very good,Rated menu item is not part of the referenced order
90286,13966,95992,85,19,4,2025-11-10,Could be better,Rated menu item is not part of the referenced order
90320,23600,461,52,14,5,2025-04-10,Good experience,Rated menu item is not part of the referenced order
90355,10972,11756,143,14,5,2025-06-12,Very good,Rated menu item is not part of the referenced order
90719,34320,45972,16,19,2,2025-02-21,Could be better,Rated menu item is not part of the referenced order
91397,24755,17927,30,6,5,2025-01-08,Good experience,Rated menu item is not part of the referenced order
91746,4739,41847,18,2,5,2025-12-28,Could be better,Rated menu item is not part of the referenced order
91823,8681,11395,93,5,4,2025-04-02,Could be better,Rated menu item is not part of the referenced order
92205,35380,33533,16,6,5,2025-12-09,Average,Rated menu item is not part of the referenced order
92397,19083,42815,85,1,5,2025-12-31,Very good,Rated menu item is not part of the referenced order
92593,15308,91691,121,9,5,2025-12-22,Good value,Rated menu item is not part of the referenced order
92642,2276,85242,51,19,5,2025-02-05,Average,Rated menu item is not part of the referenced order
93013,14305,34620,55,18,4,2025-03-27,Very good,Rated menu item is not part of the referenced order
93028,9576,17538,60,13,3,2025-09-15,Excellent,Rated menu item is not part of the referenced order
93065,30999,9177,115,20,5,2025-07-12,Excellent,Rated menu item is not part of the referenced order
93209,30016,28757,41,15,5,2025-12-26,Good value,Rated menu item is not part of the referenced order
93373,48514,47798,16,14,5,2025-06-04,Could be better,Rated menu item is not part of the referenced order
93663,24392,95473,30,10,5,2025-06-13,Excellent,Rated menu item is not part of the referenced order
93665,26606,13771,115,11,5,2025-07-21,Good experience,Rated menu item is not part of the referenced order
93717,6675,5211,32,16,5,2025-06-10,Could be better,Rated menu item is not part of the referenced order
94170,47922,87091,64,5,5,2025-02-06,Very good,Rated menu item is not part of the referenced order
94408,49038,79676,128,19,5,2025-02-13,Good value,Rated menu item is not part of the referenced order
94441,8170,68153,50,19,4,2025-01-05,Good experience,Rated menu item is not part of the referenced order
94757,35073,91572,133,2,5,2025-06-29,Very good,Rated menu item is not part of the referenced order
94800,26635,79653,75,13,3,2025-12-03,Good value,Rated menu item is not part of the referenced order
95186,15892,46396,71,6,5,2025-11-13,Very good,Rated menu item is not part of the referenced order
95287,38291,58321,61,1,5,2025-01-05,Good value,Rated menu item is not part of the referenced order
95398,3404,45181,114,19,4,2025-11-08,Very good,Rated menu item is not part of the referenced order
96172,32401,32053,98,1,4,2025-08-20,Excellent,Rated menu item is not part of the referenced order
96175,27313,8949,102,1,5,2025-07-08,Good value,Rated menu item is not part of the referenced order
96349,36719,39946,74,1,5,2025-07-10,Good value,Rated menu item is not part of the referenced order
97533,31711,33372,133,20,5,2025-05-25,Very good,Rated menu item is not part of the referenced order
97621,7677,15604,27,20,4,2025-12-20,Could be better,Rated menu item is not part of the referenced order
97685,27436,54609,76,16,5,2025-06-17,Very good,Rated menu item is not part of the referenced order
97698,37012,46140,51,12,5,2025-02-11,Good value,Rated menu item is not part of the referenced order
97735,2197,38910,146,1,4,2025-05-10,Good value,Rated menu item is not part of the referenced order
97830,3658,98468,19,7,5,2025-01-22,Very good,Rated menu item is not part of the referenced order
97890,14679,70870,118,4,5,2025-07-02,Very good,Rated menu item is not part of the referenced order
98307,44342,92042,24,6,5,2025-11-30,Average,Rated menu item is not part of the referenced order
98658,35806,79190,113,9,5,2025-04-06,Could be better,Rated menu item is not part of the referenced order
98754,14847,17608,120,14,4,2025-05-15,Could be better,Rated menu item is not part of the referenced order
98949,22755,77897,35,2,5,2025-02-16,Good experience,Rated menu item is not part of the referenced order
98952,38378,34819,75,10,5,2025-12-05,Average,Rated menu item is not part of the referenced order
99068,800,99867,70,5,4,2025-01-11,Excellent,Rated menu item is not part of the referenced order
99632,27645,44681,75,16,4,2025-06-25,Good experience,Rated menu item is not part of the referenced order
99717,8900,55739,83,8,4,2025-02-10,Average,Rated menu item is not part of the referenced order
99796,8377,34102,123,18,4,2025-11-07,Excellent,Rated menu item is not part of the referenced order
99943,44619,822,84,20,4,2025-04-28,Good experience,Rated menu item is not part of the referenced order
