order_id,customer_id,restaurant_id,order_date,order_time,order_status,order_channel,payment_method,promotion_id,total_amount,restaurant_name,restaurant_type,location_id,city_area,gender,preferred_channel,promotion_name,promotion_type
2050,10808,1,2025-12-01,18:00:00,Completed,Third-party Delivery,Card,,11331.02,Restaurant 001,Casual Dining,1,North-1,Male,Takeaway,,
2051,47504,12,2025-07-30,20:33:00,Completed,Website/App,Card,,15969.15,Restaurant 012,Fast Food,12,South-12,Other,Dine-in,,
2053,15394,4,2025-08-10,19:24:00,Completed,Third-party Delivery,Card,,6420.28,Restaurant 004,Cafe,4,West-4,Female,Website/App,,
2054,42165,13,2025-10-16,12:40:00,Completed,Takeaway,Online Wallet,,9232.58,Restaurant 013,Cafe,13,East-13,Male,Takeaway,,
2056,42155,20,2025-10-31,14:42:00,Completed,Website/App,Cash,,3680.92,Restaurant 020,Fast Food,20,Korangi-20,Male,Dine-in,,
2058,13493,15,2025-11-30,20:10:00,Completed,Dine-in,Card,,18593.32,Restaurant 015,Fast Food,15,Central-15,Male,Third-party Delivery,,
2059,34431,18,2025-02-08,19:52:00,Completed,Website/App,Cash,,8526.86,Restaurant 018,Fast Food,18,Gulshan-18,Other,Third-party Delivery,,
2063,6368,18,2025-07-26,13:00:00,Completed,Dine-in,Card,,8439.86,Restaurant 018,Fast Food,18,Gulshan-18,Female,Website/App,,
2064,18032,3,2025-08-26,21:24:00,Completed,Third-party Delivery,Cash,,10776.35,Restaurant 003,Fast Food,3,East-3,Male,Third-party Delivery,,
2065,36256,10,2025-11-03,14:05:00,Completed,Takeaway,Cash,,6123.54,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Website/App,,
2066,14199,11,2025-11-20,13:22:00,Completed,Dine-in,Card,82,10061.75,Restaurant 011,Cafe,11,North-11,Other,Dine-in,Promotion 082,Percentage Discount
2067,18187,3,2025-03-21,12:12:00,Completed,Third-party Delivery,Cash,,12893.06,Restaurant 003,Fast Food,3,East-3,Female,Takeaway,,
2068,8137,12,2025-01-07,20:14:00,Completed,Website/App,Online Wallet,,17825.37,Restaurant 012,Fast Food,12,South-12,Male,Website/App,,
2070,24509,11,2025-05-30,20:11:00,Completed,Dine-in,Cash,,17095.54,Restaurant 011,Cafe,11,North-11,Male,Takeaway,,
2071,8948,9,2025-03-22,22:40:00,Completed,Website/App,Cash,,3086.16,Restaurant 009,Cafe,9,Defence-9,Female,Website/App,,
2073,41157,19,2025-11-30,12:30:00,Completed,Takeaway,Card,,4238.14,Restaurant 019,Fast Food,19,Defence-19,Other,Dine-in,,
2074,22322,10,2025-04-11,20:43:00,Completed,Takeaway,Card,,9007.09,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Website/App,,
2076,41710,5,2025-07-12,21:10:00,Completed,Third-party Delivery,Card,,14361.74,Restaurant 005,Casual Dining,5,Central-5,Female,Website/App,,
2077,45175,3,2025-04-14,12:40:00,Completed,Website/App,Online Wallet,,11162.79,Restaurant 003,Fast Food,3,East-3,Male,Third-party Delivery,,
2078,49832,4,2025-04-14,20:47:00,Completed,Website/App,Card,73,12845.85,Restaurant 004,Cafe,4,West-4,Other,Takeaway,Promotion 073,Percentage Discount
2079,16192,17,2025-01-21,21:17:00,Completed,Dine-in,Cash,,10095.35,Restaurant 017,Casual Dining,17,Clifton-17,Other,Takeaway,,
2080,45259,19,2025-03-29,20:45:00,Completed,Website/App,Card,,5167.65,Restaurant 019,Fast Food,19,Defence-19,Other,Takeaway,,
2081,37245,17,2025-09-15,12:08:00,Completed,Website/App,Card,,11541.35,Restaurant 017,Casual Dining,17,Clifton-17,Male,Dine-in,,
2082,28110,5,2025-01-28,21:50:00,Completed,Takeaway,Card,,14434.58,Restaurant 005,Casual Dining,5,Central-5,Female,Takeaway,,
2083,13882,5,2025-02-08,12:19:00,Completed,Third-party Delivery,Cash,,25187.94,Restaurant 005,Casual Dining,5,Central-5,Female,Third-party Delivery,,
2084,25802,2,2025-06-17,17:35:00,Completed,Dine-in,Online Wallet,,13838.28,Restaurant 002,Casual Dining,2,South-2,Male,Third-party Delivery,,
2086,39347,19,2025-12-20,17:28:00,Completed,Dine-in,Online Wallet,,3221.32,Restaurant 019,Fast Food,19,Defence-19,Male,Dine-in,,
2088,5099,10,2025-09-30,16:18:00,Completed,Website/App,Cash,,5398.32,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Takeaway,,
2089,46631,9,2025-07-24,12:10:00,Completed,Takeaway,Online Wallet,,6411.51,Restaurant 009,Cafe,9,Defence-9,Female,Third-party Delivery,,
2090,29116,13,2025-08-29,17:42:00,Completed,Website/App,Cash,,7982.13,Restaurant 013,Cafe,13,East-13,Female,Takeaway,,
2091,45761,7,2025-12-21,13:00:00,Completed,Takeaway,Cash,,14728.69,Restaurant 007,Casual Dining,7,Clifton-7,Other,Dine-in,,
2093,23449,17,2025-07-12,14:54:00,Completed,Dine-in,Cash,,12371.29,Restaurant 017,Casual Dining,17,Clifton-17,Other,Dine-in,,
2095,47839,10,2025-07-22,11:42:00,Completed,Takeaway,Card,,5862.3,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Website/App,,
2096,24312,6,2025-02-17,18:48:00,Completed,Third-party Delivery,Online Wallet,100,16990.6,Restaurant 006,Fast Food,6,Garden-6,Male,Website/App,Promotion 100,Percentage Discount
2097,25278,4,2025-11-15,18:47:00,Completed,Takeaway,Online Wallet,,9156.43,Restaurant 004,Cafe,4,West-4,Other,Dine-in,,
2099,970,13,2025-02-17,21:36:00,Completed,Third-party Delivery,Cash,,8548.43,Restaurant 013,Cafe,13,East-13,Other,Takeaway,,
2100,1771,1,2025-01-21,12:45:00,Completed,Website/App,Online Wallet,32,13231.98,Restaurant 001,Casual Dining,1,North-1,Other,Dine-in,Promotion 032,Percentage Discount
2101,42717,2,2025-08-16,19:02:00,Completed,Dine-in,Card,,16346.77,Restaurant 002,Casual Dining,2,South-2,Male,Dine-in,,
2102,23049,19,2025-11-07,18:04:00,Completed,Takeaway,Cash,,3646.46,Restaurant 019,Fast Food,19,Defence-19,Male,Takeaway,,
2103,37264,5,2025-11-22,13:03:00,Completed,Dine-in,Online Wallet,,16193.26,Restaurant 005,Casual Dining,5,Central-5,Other,Third-party Delivery,,
2104,48036,13,2025-11-29,13:07:00,Completed,Takeaway,Online Wallet,,10301.63,Restaurant 013,Cafe,13,East-13,Female,Dine-in,,
2105,46983,17,2025-11-23,12:37:00,Completed,Website/App,Card,,9749.22,Restaurant 017,Casual Dining,17,Clifton-17,Male,Website/App,,
2106,23717,11,2025-07-30,18:16:00,Completed,Takeaway,Online Wallet,,10793.08,Restaurant 011,Cafe,11,North-11,Female,Third-party Delivery,,
2108,31658,18,2025-06-20,21:55:00,Completed,Website/App,Online Wallet,,5694.16,Restaurant 018,Fast Food,18,Gulshan-18,Other,Takeaway,,
2109,7875,14,2025-12-25,22:03:00,Completed,Dine-in,Card,,7359.36,Restaurant 014,Cafe,14,West-14,Female,Dine-in,,
2112,34530,13,2025-06-19,14:10:00,Completed,Website/App,Cash,,13487.06,Restaurant 013,Cafe,13,East-13,Male,Third-party Delivery,,
2113,1578,3,2025-12-23,11:55:00,Completed,Website/App,Cash,,8618.13,Restaurant 003,Fast Food,3,East-3,Male,Third-party Delivery,,
2115,38327,19,2025-04-16,22:10:00,Completed,Third-party Delivery,Cash,,3715.14,Restaurant 019,Fast Food,19,Defence-19,Female,Takeaway,,
2116,188,8,2025-12-14,19:07:00,Completed,Takeaway,Online Wallet,,9669.46,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Takeaway,,
2117,1126,16,2025-02-01,18:07:00,Completed,Third-party Delivery,Card,,13634.21,Restaurant 016,Cafe,16,Garden-16,Male,Dine-in,,
2118,40563,14,2025-12-06,14:26:00,Completed,Takeaway,Cash,,6913.36,Restaurant 014,Cafe,14,West-14,Other,Website/App,,
2119,31306,19,2025-07-19,17:14:00,Completed,Dine-in,Card,,3354.02,Restaurant 019,Fast Food,19,Defence-19,Other,Takeaway,,
2120,6181,12,2025-01-23,12:45:00,Completed,Dine-in,Cash,,15597.46,Restaurant 012,Fast Food,12,South-12,Other,Dine-in,,
2121,29494,18,2025-06-21,13:32:00,Completed,Website/App,Online Wallet,,5905.7,Restaurant 018,Fast Food,18,Gulshan-18,Female,Third-party Delivery,,
2122,574,14,2025-02-09,10:59:00,Completed,Takeaway,Online Wallet,,6930.29,Restaurant 014,Cafe,14,West-14,Other,Third-party Delivery,,
2123,4349,19,2025-11-01,14:12:00,Completed,Website/App,Card,,5078.89,Restaurant 019,Fast Food,19,Defence-19,Female,Third-party Delivery,,
2124,5752,4,2025-06-27,20:59:00,Completed,Takeaway,Online Wallet,,8953.11,Restaurant 004,Cafe,4,West-4,Female,Third-party Delivery,,
2125,18709,1,2025-03-04,14:12:00,Completed,Third-party Delivery,Online Wallet,,9681.3,Restaurant 001,Casual Dining,1,North-1,Other,Dine-in,,
2126,19576,5,2025-11-25,20:53:00,Completed,Website/App,Card,,11873.26,Restaurant 005,Casual Dining,5,Central-5,Other,Third-party Delivery,,
2127,21325,11,2025-05-28,14:02:00,Completed,Third-party Delivery,Card,,11728.98,Restaurant 011,Cafe,11,North-11,Female,Third-party Delivery,,
2128,33308,11,2025-10-07,21:36:00,Completed,Takeaway,Cash,,12691.05,Restaurant 011,Cafe,11,North-11,Other,Dine-in,,
2129,44187,20,2025-01-05,11:59:00,Completed,Website/App,Card,58,4217.56,Restaurant 020,Fast Food,20,Korangi-20,Other,Takeaway,Promotion 058,Percentage Discount
2130,36451,13,2025-11-27,14:48:00,Completed,Dine-in,Cash,,11461.87,Restaurant 013,Cafe,13,East-13,Female,Third-party Delivery,,
2132,12969,11,2025-12-23,19:11:00,Completed,Dine-in,Cash,,9095.09,Restaurant 011,Cafe,11,North-11,Female,Website/App,,
2133,14734,7,2025-10-14,19:52:00,Completed,Website/App,Cash,12,10165.69,Restaurant 007,Casual Dining,7,Clifton-7,Female,Dine-in,Promotion 012,Percentage Discount
2134,27741,4,2025-09-25,19:07:00,Completed,Dine-in,Card,,9919.68,Restaurant 004,Cafe,4,West-4,Other,Third-party Delivery,,
2135,22234,18,2025-05-25,18:17:00,Completed,Third-party Delivery,Card,97,6418.98,Restaurant 018,Fast Food,18,Gulshan-18,Male,Dine-in,Promotion 097,Seasonal
2136,22197,13,2025-08-08,12:34:00,Completed,Dine-in,Card,,9362.92,Restaurant 013,Cafe,13,East-13,Male,Takeaway,,
2137,21312,14,2025-04-18,18:58:00,Completed,Third-party Delivery,Online Wallet,85,8238.38,Restaurant 014,Cafe,14,West-14,Male,Takeaway,Promotion 085,Bundle
2138,7660,1,2025-01-21,22:28:00,Completed,Third-party Delivery,Online Wallet,,10642.45,Restaurant 001,Casual Dining,1,North-1,Other,Third-party Delivery,,
2139,15495,19,2025-07-18,19:17:00,Completed,Third-party Delivery,Card,,4438.7,Restaurant 019,Fast Food,19,Defence-19,Male,Dine-in,,
2140,6704,17,2025-10-17,20:00:00,Completed,Website/App,Card,,10179.25,Restaurant 017,Casual Dining,17,Clifton-17,Other,Dine-in,,
2142,22848,9,2025-02-22,20:25:00,Completed,Website/App,Card,,4262.85,Restaurant 009,Cafe,9,Defence-9,Other,Third-party Delivery,,
2143,24630,20,2025-08-26,20:10:00,Completed,Third-party Delivery,Cash,,4211.46,Restaurant 020,Fast Food,20,Korangi-20,Other,Website/App,,
2144,27252,1,2025-03-31,18:05:00,Completed,Website/App,Online Wallet,61,13087.55,Restaurant 001,Casual Dining,1,North-1,Female,Dine-in,Promotion 061,Bundle
2145,4305,17,2025-03-31,18:40:00,Completed,Third-party Delivery,Card,,10723.73,Restaurant 017,Casual Dining,17,Clifton-17,Male,Takeaway,,
2147,43276,11,2025-02-21,12:42:00,Completed,Dine-in,Online Wallet,,9842.16,Restaurant 011,Cafe,11,North-11,Male,Dine-in,,
2150,1329,3,2025-10-15,21:46:00,Completed,Website/App,Online Wallet,,12439.88,Restaurant 003,Fast Food,3,East-3,Male,Takeaway,,
2151,47863,19,2025-02-12,21:44:00,Completed,Takeaway,Card,,3442.55,Restaurant 019,Fast Food,19,Defence-19,Female,Takeaway,,
2152,29632,2,2025-03-01,18:42:00,Completed,Third-party Delivery,Online Wallet,,16233.66,Restaurant 002,Casual Dining,2,South-2,Female,Takeaway,,
2153,590,11,2025-04-21,12:21:00,Completed,Dine-in,Card,99,11372.42,Restaurant 011,Cafe,11,North-11,Male,Website/App,Promotion 099,Percentage Discount
2155,48109,19,2025-08-30,12:13:00,Completed,Takeaway,Card,,3649.62,Restaurant 019,Fast Food,19,Defence-19,Female,Website/App,,
2156,37645,12,2025-10-29,12:13:00,Completed,Dine-in,Cash,,23139.26,Restaurant 012,Fast Food,12,South-12,Female,Takeaway,,
2157,42458,2,2025-10-29,11:23:00,Completed,Takeaway,Card,,16365.11,Restaurant 002,Casual Dining,2,South-2,Male,Takeaway,,
2159,3964,9,2025-08-22,13:18:00,Completed,Website/App,Card,,3711.76,Restaurant 009,Cafe,9,Defence-9,Female,Website/App,,
2160,39835,18,2025-07-06,10:08:00,Completed,Third-party Delivery,Cash,,9249.79,Restaurant 018,Fast Food,18,Gulshan-18,Male,Dine-in,,
2161,23171,7,2025-08-20,19:47:00,Completed,Takeaway,Card,,12452.19,Restaurant 007,Casual Dining,7,Clifton-7,Male,Dine-in,,
2162,24226,16,2025-04-01,12:53:00,Completed,Takeaway,Card,,11985.27,Restaurant 016,Cafe,16,Garden-16,Female,Dine-in,,
2163,27634,17,2025-02-06,18:37:00,Completed,Takeaway,Card,,11366.39,Restaurant 017,Casual Dining,17,Clifton-17,Male,Third-party Delivery,,
2164,45491,12,2025-01-27,14:44:00,Completed,Third-party Delivery,Online Wallet,,26921.81,Restaurant 012,Fast Food,12,South-12,Other,Takeaway,,
2165,22765,20,2025-07-23,18:09:00,Completed,Dine-in,Card,,5092.25,Restaurant 020,Fast Food,20,Korangi-20,Female,Takeaway,,
2166,6411,13,2025-05-05,20:18:00,Completed,Website/App,Cash,,7208.84,Restaurant 013,Cafe,13,East-13,Other,Third-party Delivery,,
2168,4414,9,2025-03-11,14:42:00,Completed,Third-party Delivery,Cash,,4062.69,Restaurant 009,Cafe,9,Defence-9,Female,Takeaway,,
2169,1078,3,2025-01-24,12:46:00,Completed,Dine-in,Online Wallet,,10572.03,Restaurant 003,Fast Food,3,East-3,Other,Website/App,,
2170,24346,20,2025-04-09,14:19:00,Completed,Dine-in,Online Wallet,45,6566.86,Restaurant 020,Fast Food,20,Korangi-20,Other,Dine-in,Promotion 045,Bundle
2171,36000,5,2025-03-23,11:37:00,Completed,Third-party Delivery,Card,,16749.91,Restaurant 005,Casual Dining,5,Central-5,Male,Website/App,,
2172,47520,17,2025-12-06,13:13:00,Completed,Takeaway,Online Wallet,,12208.92,Restaurant 017,Casual Dining,17,Clifton-17,Female,Dine-in,,
2173,23958,11,2025-06-20,22:08:00,Completed,Website/App,Card,,12351.75,Restaurant 011,Cafe,11,North-11,Other,Takeaway,,
2174,45088,20,2025-01-23,21:26:00,Completed,Third-party Delivery,Card,,4506.61,Restaurant 020,Fast Food,20,Korangi-20,Other,Third-party Delivery,,
2175,557,6,2025-12-05,13:35:00,Completed,Website/App,Cash,,17173.38,Restaurant 006,Fast Food,6,Garden-6,Female,Takeaway,,
2176,36594,7,2025-05-26,21:26:00,Completed,Dine-in,Card,16,10791.05,Restaurant 007,Casual Dining,7,Clifton-7,Other,Third-party Delivery,Promotion 016,Percentage Discount
2177,47592,4,2025-04-16,22:36:00,Completed,Takeaway,Cash,,6151.93,Restaurant 004,Cafe,4,West-4,Female,Third-party Delivery,,
2179,42566,20,2025-03-22,14:42:00,Completed,Dine-in,Cash,,4747.32,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,,
2181,4046,6,2025-08-03,22:59:00,Completed,Third-party Delivery,Card,,15520.48,Restaurant 006,Fast Food,6,Garden-6,Female,Third-party Delivery,,
2182,21173,16,2025-07-17,22:05:00,Completed,Website/App,Cash,,11734.14,Restaurant 016,Cafe,16,Garden-16,Male,Website/App,,
2183,21359,5,2025-05-06,20:40:00,Completed,Third-party Delivery,Online Wallet,,18709.29,Restaurant 005,Casual Dining,5,Central-5,Female,Third-party Delivery,,
2184,16949,15,2025-12-07,21:16:00,Completed,Website/App,Card,,14866.76,Restaurant 015,Fast Food,15,Central-15,Male,Website/App,,
2185,13918,11,2025-11-04,13:49:00,Completed,Website/App,,82,13474.43,Restaurant 011,Cafe,11,North-11,Other,Website/App,Promotion 082,Percentage Discount
2186,33962,16,2025-04-08,12:42:00,Completed,Third-party Delivery,Online Wallet,,15027.5,Restaurant 016,Cafe,16,Garden-16,Male,Takeaway,,
2187,36470,19,2025-09-15,21:44:00,Completed,Dine-in,Online Wallet,,3448.86,Restaurant 019,Fast Food,19,Defence-19,Other,Dine-in,,
2188,11128,15,2025-03-21,13:00:00,Completed,Website/App,Cash,,14808.85,Restaurant 015,Fast Food,15,Central-15,Other,Website/App,,
2189,6367,19,2025-07-05,18:03:00,Completed,Website/App,Card,,4307.4,Restaurant 019,Fast Food,19,Defence-19,Other,Third-party Delivery,,
2190,23193,2,2025-02-06,14:32:00,Completed,Takeaway,Cash,,13161.55,Restaurant 002,Casual Dining,2,South-2,Other,Website/App,,
2192,23988,14,2025-04-04,22:09:00,Completed,Website/App,Card,,10778.49,Restaurant 014,Cafe,14,West-14,Female,Third-party Delivery,,
2193,47952,3,2025-04-19,21:46:00,Completed,Website/App,Card,,12188.66,Restaurant 003,Fast Food,3,East-3,Other,Dine-in,,
2194,23834,7,2025-12-01,14:04:00,Completed,Dine-in,Card,77,11401.7,Restaurant 007,Casual Dining,7,Clifton-7,Female,Website/App,Promotion 077,Bundle
2196,2890,12,2025-09-07,14:57:00,Completed,Dine-in,Card,,29818.89,Restaurant 012,Fast Food,12,South-12,Other,Third-party Delivery,,
2197,2296,8,2025-09-22,16:08:00,Completed,Takeaway,Cash,,5931.41,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Dine-in,,
2198,15828,19,2025-05-14,21:42:00,Completed,Website/App,Online Wallet,,3493.57,Restaurant 019,Fast Food,19,Defence-19,Female,Takeaway,,
2199,34801,5,2025-05-17,18:20:00,Completed,Website/App,Online Wallet,,16378.33,Restaurant 005,Casual Dining,5,Central-5,Male,Third-party Delivery,,
2201,25913,10,2025-01-25,12:42:00,Completed,Dine-in,Cash,,6239.61,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Takeaway,,
2202,28129,6,2025-01-04,19:57:00,Completed,Dine-in,Card,,17731.68,Restaurant 006,Fast Food,6,Garden-6,Male,Website/App,,
2203,9524,17,2025-12-20,22:28:00,Completed,Dine-in,Cash,59,17996.32,Restaurant 017,Casual Dining,17,Clifton-17,Male,Dine-in,Promotion 059,Bundle
2204,32474,5,2025-12-03,18:02:00,Completed,Dine-in,Online Wallet,33,14740.16,Restaurant 005,Casual Dining,5,Central-5,Male,Takeaway,Promotion 033,Seasonal
2205,25294,19,2025-07-10,14:45:00,Completed,Third-party Delivery,Cash,,5163.68,Restaurant 019,Fast Food,19,Defence-19,Female,Takeaway,,
2206,13168,6,2025-05-27,21:08:00,Completed,Takeaway,Card,,14625.91,Restaurant 006,Fast Food,6,Garden-6,Male,Third-party Delivery,,
2207,25372,18,2025-10-21,16:40:00,Completed,Website/App,Card,,9944.94,Restaurant 018,Fast Food,18,Gulshan-18,Female,Website/App,,
2208,300,8,2025-09-01,19:28:00,Completed,Dine-in,Cash,,10647.5,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Dine-in,,
2209,48650,17,2025-04-17,21:28:00,Completed,Third-party Delivery,Online Wallet,,10633.67,Restaurant 017,Casual Dining,17,Clifton-17,Other,Website/App,,
2210,45462,5,2025-07-19,17:28:00,Completed,Website/App,Card,,14162.35,Restaurant 005,Casual Dining,5,Central-5,Male,Website/App,,
2211,15178,11,2025-06-15,12:41:00,Completed,Dine-in,Online Wallet,,10493.0,Restaurant 011,Cafe,11,North-11,Female,Website/App,,
2212,5562,16,2025-03-24,12:37:00,Completed,Takeaway,Online Wallet,,16501.87,Restaurant 016,Cafe,16,Garden-16,Female,Website/App,,
2213,28195,18,2025-08-31,21:20:00,Completed,Dine-in,Card,66,8253.92,Restaurant 018,Fast Food,18,Gulshan-18,Male,Third-party Delivery,Promotion 066,Bundle
2214,5264,16,2025-12-10,14:50:00,Completed,Website/App,Online Wallet,,10090.43,Restaurant 016,Cafe,16,Garden-16,Other,Third-party Delivery,,
2215,38780,2,2025-04-21,12:08:00,Completed,Third-party Delivery,Cash,,12887.64,Restaurant 002,Casual Dining,2,South-2,Male,Website/App,,
2216,44302,3,2025-10-04,13:36:00,Completed,Third-party Delivery,Card,,12265.31,Restaurant 003,Fast Food,3,East-3,Male,Dine-in,,
2217,29831,4,2025-05-16,15:36:00,Completed,Third-party Delivery,Card,,5938.61,Restaurant 004,Cafe,4,West-4,Female,Dine-in,,
2219,13016,10,2025-08-17,20:03:00,Completed,Website/App,Online Wallet,,7510.54,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Dine-in,,
2220,474,12,2025-05-09,17:11:00,Completed,Third-party Delivery,Cash,,35554.52,Restaurant 012,Fast Food,12,South-12,Female,Takeaway,,
2221,5525,5,2025-12-23,19:32:00,Completed,Website/App,Online Wallet,,12634.19,Restaurant 005,Casual Dining,5,Central-5,Female,Takeaway,,
2222,44463,12,2025-01-31,14:41:00,Completed,Website/App,Online Wallet,,20785.26,Restaurant 012,Fast Food,12,South-12,Female,Dine-in,,
2223,46023,19,2025-12-23,12:44:00,Completed,Takeaway,Cash,,3855.27,Restaurant 019,Fast Food,19,Defence-19,Other,Dine-in,,
2224,25478,9,2025-10-26,18:30:00,Completed,Third-party Delivery,Cash,,4892.46,Restaurant 009,Cafe,9,Defence-9,Male,Dine-in,,
2225,11550,10,2025-11-13,22:14:00,Completed,Third-party Delivery,Online Wallet,,5751.48,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,,
2226,29397,18,2025-08-15,14:39:00,Completed,Third-party Delivery,Card,,6247.76,Restaurant 018,Fast Food,18,Gulshan-18,Female,Takeaway,,
2227,8781,10,2025-04-03,20:14:00,Completed,Third-party Delivery,Card,,7796.92,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,,
2228,5819,14,2025-12-15,13:25:00,Completed,Third-party Delivery,Cash,,6076.76,Restaurant 014,Cafe,14,West-14,Other,Third-party Delivery,,
2229,21259,12,2025-09-15,16:26:00,Completed,Third-party Delivery,Card,,26038.84,Restaurant 012,Fast Food,12,South-12,Female,Third-party Delivery,,
2230,6042,4,2025-08-10,21:42:00,Completed,Dine-in,Card,,9287.12,Restaurant 004,Cafe,4,West-4,Male,Third-party Delivery,,
2232,37328,16,2025-04-24,12:35:00,Completed,Third-party Delivery,Online Wallet,,15703.06,Restaurant 016,Cafe,16,Garden-16,Other,Website/App,,
2233,10305,14,2025-02-23,13:19:00,Completed,Dine-in,Cash,,6620.16,Restaurant 014,Cafe,14,West-14,Other,Website/App,,
2234,29455,10,2025-11-28,21:39:00,Completed,Takeaway,Online Wallet,,9425.56,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Website/App,,
2235,44035,9,2025-11-10,19:36:00,Completed,Website/App,Online Wallet,,5197.4,Restaurant 009,Cafe,9,Defence-9,Female,Website/App,,
2236,4202,11,2025-10-28,21:53:00,Completed,Third-party Delivery,Cash,,13498.09,Restaurant 011,Cafe,11,North-11,Male,Dine-in,,
2237,42560,13,2025-05-04,21:53:00,Completed,Third-party Delivery,Cash,,11621.98,Restaurant 013,Cafe,13,East-13,Male,Dine-in,,
2238,26150,3,2025-11-21,22:45:00,Completed,Takeaway,Card,64,11034.95,Restaurant 003,Fast Food,3,East-3,Other,Website/App,Promotion 064,Percentage Discount
2239,366,16,2025-04-09,16:15:00,Completed,Dine-in,Cash,,13644.17,Restaurant 016,Cafe,16,Garden-16,Female,Takeaway,,
2240,28109,1,2025-01-12,18:09:00,Completed,Website/App,Online Wallet,,11316.94,Restaurant 001,Casual Dining,1,North-1,Female,Dine-in,,
2241,44266,18,2025-08-05,13:57:00,Completed,Website/App,Card,78,7519.75,Restaurant 018,Fast Food,18,Gulshan-18,Male,Website/App,Promotion 078,Percentage Discount
2242,43849,5,2025-01-04,18:07:00,Completed,Takeaway,Card,,17881.88,Restaurant 005,Casual Dining,5,Central-5,Female,Website/App,,
2243,10996,3,2025-02-09,15:39:00,Completed,Dine-in,Cash,,11513.11,Restaurant 003,Fast Food,3,East-3,Other,Website/App,,
2244,35797,17,2025-06-17,21:21:00,Completed,Website/App,Card,,10459.18,Restaurant 017,Casual Dining,17,Clifton-17,Male,Dine-in,,
2246,44846,8,2025-03-29,13:34:00,Completed,Website/App,Cash,,6766.57,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Website/App,,
2248,30909,1,2025-02-26,13:21:00,Completed,Dine-in,Card,,12320.89,Restaurant 001,Casual Dining,1,North-1,Male,Dine-in,,
2250,39897,3,2025-06-17,20:44:00,Completed,Third-party Delivery,Online Wallet,,8461.98,Restaurant 003,Fast Food,3,East-3,Male,Dine-in,,
2252,42838,20,2025-04-03,20:34:00,Completed,Dine-in,Card,,4537.63,Restaurant 020,Fast Food,20,Korangi-20,Female,Website/App,,
2253,4253,14,2025-03-03,14:04:00,Completed,Takeaway,Cash,,12453.45,Restaurant 014,Cafe,14,West-14,Female,Dine-in,,
2255,39100,17,2025-01-10,14:23:00,Completed,Website/App,Online Wallet,14,9743.93,Restaurant 017,Casual Dining,17,Clifton-17,Male,Takeaway,Promotion 014,Seasonal
2256,15981,1,2025-10-13,15:41:00,Completed,Third-party Delivery,Card,,10903.78,Restaurant 001,Casual Dining,1,North-1,Female,Third-party Delivery,,
2257,17012,18,2025-05-25,18:38:00,Completed,Website/App,Card,,9887.44,Restaurant 018,Fast Food,18,Gulshan-18,Male,Third-party Delivery,,
2258,39969,9,2025-04-02,13:36:00,Completed,Website/App,Card,,3216.56,Restaurant 009,Cafe,9,Defence-9,Male,Takeaway,,
2259,27059,1,2025-12-29,14:39:00,Completed,Dine-in,Online Wallet,,10081.87,Restaurant 001,Casual Dining,1,North-1,Male,Third-party Delivery,,
2260,49375,18,2025-11-20,14:40:00,Completed,Website/App,Online Wallet,,7873.73,Restaurant 018,Fast Food,18,Gulshan-18,Female,Website/App,,
2261,3478,10,2025-11-25,20:26:00,Completed,Website/App,Card,20,3946.98,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,Promotion 020,Seasonal
2262,17554,7,2025-11-22,19:31:00,Completed,Website/App,Online Wallet,,11366.81,Restaurant 007,Casual Dining,7,Clifton-7,Male,Dine-in,,
2263,47091,11,2025-03-16,20:30:00,Completed,Dine-in,Cash,13,12509.83,Restaurant 011,Cafe,11,North-11,Male,Takeaway,Promotion 013,Percentage Discount
2264,3251,14,2025-09-29,14:03:00,Completed,Third-party Delivery,Cash,,5815.59,Restaurant 014,Cafe,14,West-14,Other,Takeaway,,
2265,29843,9,2025-07-25,18:05:00,Completed,Website/App,Card,,4941.12,Restaurant 009,Cafe,9,Defence-9,Male,Website/App,,
2266,46430,18,2025-01-25,16:36:00,Completed,Website/App,Card,,6520.6,Restaurant 018,Fast Food,18,Gulshan-18,Male,Dine-in,,
2267,20534,17,2025-01-27,21:06:00,Completed,Dine-in,Cash,14,11046.71,Restaurant 017,Casual Dining,17,Clifton-17,Female,Website/App,Promotion 014,Seasonal
2268,36418,4,2025-08-18,10:17:00,Completed,Takeaway,Card,,6798.9,Restaurant 004,Cafe,4,West-4,Other,Website/App,,
