order_item_id,order_id,menu_item_id,quantity,unit_price,line_discount,line_total,item_name,category_id,base_price,cost_price,restaurant_id,order_status,order_date,net_revenue,contribution
2010,201,148,2,565.57,0.0,1131.14,Menu Item 148,8,558.0,337.64,8,Completed,2025-02-01,1131.14,455.8600000000001
2011,202,116,2,1056.05,0.0,2112.1,Menu Item 116,6,1061.0,513.28,16,Completed,2025-02-10,2112.1,1085.54
2012,202,76,1,762.1,0.0,762.1,Menu Item 076,6,755.0,415.31,16,Completed,2025-02-10,762.1,346.79
2013,202,36,1,893.63,0.0,893.63,Menu Item 036,6,920.0,450.9,16,Completed,2025-02-10,893.63,442.73
2014,202,96,1,808.6,0.0,808.6,Menu Item 096,6,807.0,405.22,16,Completed,2025-02-10,808.6,403.38
2015,202,136,1,933.19,0.0,933.19,Menu Item 136,6,965.0,432.37,16,Completed,2025-02-10,933.19,500.82000000000005
2016,202,116,2,1066.82,0.0,2133.64,Menu Item 116,6,1061.0,513.28,16,Completed,2025-02-10,2133.64,1107.08
2017,202,76,1,789.32,0.0,789.32,Menu Item 076,6,755.0,415.31,16,Completed,2025-02-10,789.32,374.01000000000005
2018,202,36,3,925.64,0.0,2776.92,Menu Item 036,6,920.0,450.9,16,Completed,2025-02-10,2776.92,1424.2200000000003
2019,202,116,3,1009.59,0.0,3028.77,Menu Item 116,6,1061.0,513.28,16,Completed,2025-02-10,3028.77,1488.93
2020,202,76,1,727.49,0.0,727.49,Menu Item 076,6,755.0,415.31,16,Completed,2025-02-10,727.49,312.18
2041,205,5,2,1605.86,0.0,3211.72,Menu Item 005,5,1622.0,760.21,5,Completed,2025-09-14,3211.72,1691.2999999999997
2042,205,145,1,782.48,0.0,782.48,Menu Item 145,5,821.0,429.88,5,Completed,2025-09-14,782.48,352.6
2043,205,105,1,1122.89,0.0,1122.89,Menu Item 105,5,1081.0,596.54,5,Completed,2025-09-14,1122.89,526.3500000000001
2044,205,145,1,784.12,0.0,784.12,Menu Item 145,5,821.0,429.88,5,Completed,2025-09-14,784.12,354.24
2045,205,145,1,812.43,0.0,812.43,Menu Item 145,5,821.0,429.88,5,Completed,2025-09-14,812.43,382.54999999999995
2046,205,145,1,798.15,0.0,798.15,Menu Item 145,5,821.0,429.88,5,Completed,2025-09-14,798.15,368.27
2047,205,125,1,1843.78,0.0,1843.78,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-09-14,1843.78,705.44
2048,205,45,3,623.07,0.0,1869.21,Menu Item 045,5,604.0,389.94,5,Completed,2025-09-14,1869.21,699.3900000000001
2049,205,105,1,1121.33,0.0,1121.33,Menu Item 105,5,1081.0,596.54,5,Completed,2025-09-14,1121.33,524.79
2050,205,45,1,603.13,0.0,603.13,Menu Item 045,5,604.0,389.94,5,Completed,2025-09-14,603.13,213.19
2051,206,112,1,1746.91,0.0,1746.91,Menu Item 112,2,1760.0,861.28,12,Completed,2025-01-19,1746.91,885.6300000000001
2052,206,132,1,1711.22,0.0,1711.22,Menu Item 132,2,1793.0,642.06,12,Completed,2025-01-19,1711.22,1069.16
2053,206,132,2,1824.45,0.0,3648.9,Menu Item 132,2,1793.0,642.06,12,Completed,2025-01-19,3648.9,2364.78
2054,206,112,1,1838.27,0.0,1838.27,Menu Item 112,2,1760.0,861.28,12,Completed,2025-01-19,1838.27,976.99
2055,206,52,2,853.9,0.0,1707.8,Menu Item 052,2,839.0,463.6,12,Completed,2025-01-19,1707.8,780.5999999999999
2056,206,132,2,1845.45,0.0,3690.9,Menu Item 132,2,1793.0,642.06,12,Completed,2025-01-19,3690.9,2406.78
2057,206,132,1,1869.88,0.0,1869.88,Menu Item 132,2,1793.0,642.06,12,Completed,2025-01-19,1869.88,1227.8200000000002
2058,206,112,1,1820.17,0.0,1820.17,Menu Item 112,2,1760.0,861.28,12,Completed,2025-01-19,1820.17,958.8900000000001
2059,206,32,3,1669.15,0.0,5007.45,Menu Item 032,2,1752.0,738.3,12,Completed,2025-01-19,5007.45,2792.55
2060,206,52,3,810.67,0.0,2432.01,Menu Item 052,2,839.0,463.6,12,Completed,2025-01-19,2432.01,1041.21
2061,207,10,2,348.96,0.0,697.92,Menu Item 010,10,362.0,143.3,10,Completed,2025-09-01,697.92,411.31999999999994
2062,207,10,1,362.74,0.0,362.74,Menu Item 010,10,362.0,143.3,10,Completed,2025-09-01,362.74,219.44
2063,207,150,2,673.02,0.0,1346.04,Menu Item 150,10,688.0,377.34,10,Completed,2025-09-01,1346.04,591.36
2064,207,90,1,360.98,0.0,360.98,Menu Item 090,10,361.0,190.96,10,Completed,2025-09-01,360.98,170.02
2065,207,10,1,363.57,0.0,363.57,Menu Item 010,10,362.0,143.3,10,Completed,2025-09-01,363.57,220.26999999999998
2066,207,130,1,632.59,0.0,632.59,Menu Item 130,10,648.0,292.14,10,Completed,2025-09-01,632.59,340.45000000000005
2067,207,130,1,671.42,0.0,671.42,Menu Item 130,10,648.0,292.14,10,Completed,2025-09-01,671.42,379.28
2068,207,130,4,678.62,0.0,2714.48,Menu Item 130,10,648.0,292.14,10,Completed,2025-09-01,2714.48,1545.92
2069,207,110,2,415.17,0.0,830.34,Menu Item 110,10,401.0,219.27,10,Completed,2025-09-01,830.34,391.8
2070,207,110,1,414.17,0.0,414.17,Menu Item 110,10,401.0,219.27,10,Completed,2025-09-01,414.17,194.9
2081,209,124,2,366.62,0.0,733.24,Menu Item 124,4,363.0,149.57,4,Completed,2025-04-07,733.24,434.1
2082,209,44,4,681.77,0.0,2727.08,Menu Item 044,4,710.0,440.72,4,Completed,2025-04-07,2727.08,964.1999999999998
2083,209,104,2,371.27,0.0,742.54,Menu Item 104,4,386.0,167.96,4,Completed,2025-04-07,742.54,406.61999999999995
2084,209,44,2,742.85,0.0,1485.7,Menu Item 044,4,710.0,440.72,4,Completed,2025-04-07,1485.7,604.26
2085,209,84,1,741.89,0.0,741.89,Menu Item 084,4,771.0,350.73,4,Completed,2025-04-07,741.89,391.15999999999997
2086,209,104,1,393.31,0.0,393.31,Menu Item 104,4,386.0,167.96,4,Completed,2025-04-07,393.31,225.35
2087,209,64,1,425.08,0.0,425.08,Menu Item 064,4,406.0,256.46,4,Completed,2025-04-07,425.08,168.62
2088,209,144,2,427.82,0.0,855.64,Menu Item 144,4,417.0,243.25,4,Completed,2025-04-07,855.64,369.14
2089,209,44,1,730.31,0.0,730.31,Menu Item 044,4,710.0,440.72,4,Completed,2025-04-07,730.31,289.5899999999999
2090,209,124,1,376.3,0.0,376.3,Menu Item 124,4,363.0,149.57,4,Completed,2025-04-07,376.3,226.73000000000002
2091,210,110,2,413.07,0.0,826.14,Menu Item 110,10,401.0,219.27,10,Completed,2025-10-28,826.14,387.59999999999997
2092,210,110,1,415.2,0.0,415.2,Menu Item 110,10,401.0,219.27,10,Completed,2025-10-28,415.2,195.92999999999998
2093,210,10,1,353.02,0.0,353.02,Menu Item 010,10,362.0,143.3,10,Completed,2025-10-28,353.02,209.71999999999997
2094,210,10,1,365.99,0.0,365.99,Menu Item 010,10,362.0,143.3,10,Completed,2025-10-28,365.99,222.69
2095,210,110,1,394.94,0.0,394.94,Menu Item 110,10,401.0,219.27,10,Completed,2025-10-28,394.94,175.67
2096,210,10,1,355.78,0.0,355.78,Menu Item 010,10,362.0,143.3,10,Completed,2025-10-28,355.78,212.47999999999996
2097,210,50,2,293.74,0.0,587.48,Menu Item 050,10,301.0,158.1,10,Completed,2025-10-28,587.48,271.28000000000003
2098,210,130,2,675.83,0.0,1351.66,Menu Item 130,10,648.0,292.14,10,Completed,2025-10-28,1351.66,767.3800000000001
2099,210,110,2,393.39,0.0,786.78,Menu Item 110,10,401.0,219.27,10,Completed,2025-10-28,786.78,348.23999999999995
2100,210,110,1,398.52,0.0,398.52,Menu Item 110,10,401.0,219.27,10,Completed,2025-10-28,398.52,179.24999999999997
2111,212,58,1,545.29,0.0,545.29,Menu Item 058,8,573.0,360.25,18,Completed,2025-08-14,545.29,185.03999999999996
2112,212,118,2,527.07,0.0,1054.14,Menu Item 118,8,533.0,309.0,18,Completed,2025-08-14,1054.14,436.1400000000001
2113,212,118,2,509.68,0.0,1019.36,Menu Item 118,8,533.0,309.0,18,Completed,2025-08-14,1019.36,401.36
2114,212,78,1,416.57,0.0,416.57,Menu Item 078,8,408.0,256.11,18,Completed,2025-08-14,416.57,160.45999999999998
2115,212,118,2,534.05,0.0,1068.1,Menu Item 118,8,533.0,309.0,18,Completed,2025-08-14,1068.1,450.0999999999999
2116,212,98,2,670.11,0.0,1340.22,Menu Item 098,8,680.0,373.65,18,Completed,2025-08-14,1340.22,592.9200000000001
2117,212,38,2,665.45,0.0,1330.9,Menu Item 038,8,662.0,376.32,18,Completed,2025-08-14,1330.9,578.2600000000001
2118,212,98,2,709.3,0.0,1418.6,Menu Item 098,8,680.0,373.65,18,Completed,2025-08-14,1418.6,671.3
2119,212,98,1,708.0,0.0,708.0,Menu Item 098,8,680.0,373.65,18,Completed,2025-08-14,708.0,334.35
2120,212,78,1,387.64,0.0,387.64,Menu Item 078,8,408.0,256.11,18,Completed,2025-08-14,387.64,131.52999999999997
2121,213,16,2,965.89,0.0,1931.78,Menu Item 016,6,964.0,338.34,16,Completed,2025-08-24,1931.78,1255.1
2122,213,76,2,733.31,0.0,1466.62,Menu Item 076,6,755.0,415.31,16,Completed,2025-08-24,1466.62,635.9999999999999
2123,213,16,1,938.16,0.0,938.16,Menu Item 016,6,964.0,338.34,16,Completed,2025-08-24,938.16,599.8199999999999
2124,213,76,1,780.06,0.0,780.06,Menu Item 076,6,755.0,415.31,16,Completed,2025-08-24,780.06,364.74999999999994
2125,213,36,1,891.62,0.0,891.62,Menu Item 036,6,920.0,450.9,16,Completed,2025-08-24,891.62,440.72
2126,213,116,1,1049.04,0.0,1049.04,Menu Item 116,6,1061.0,513.28,16,Completed,2025-08-24,1049.04,535.76
2127,213,116,1,1080.38,0.0,1080.38,Menu Item 116,6,1061.0,513.28,16,Completed,2025-08-24,1080.38,567.1000000000001
2128,213,116,1,1102.03,0.0,1102.03,Menu Item 116,6,1061.0,513.28,16,Completed,2025-08-24,1102.03,588.75
2129,213,96,1,839.37,0.0,839.37,Menu Item 096,6,807.0,405.22,16,Completed,2025-08-24,839.37,434.15
2130,213,116,1,1060.24,0.0,1060.24,Menu Item 116,6,1061.0,513.28,16,Completed,2025-08-24,1060.24,546.96
2141,215,100,3,772.46,0.0,2317.38,Menu Item 100,10,811.0,486.7,20,Completed,2025-06-23,2317.38,857.2800000000002
2142,215,60,2,822.32,0.0,1644.64,Menu Item 060,10,800.0,331.16,20,Completed,2025-06-23,1644.64,982.32
2143,215,80,1,271.65,0.0,271.65,Menu Item 080,10,275.0,111.05,20,Completed,2025-06-23,271.65,160.59999999999997
2144,215,80,1,277.69,0.0,277.69,Menu Item 080,10,275.0,111.05,20,Completed,2025-06-23,277.69,166.64
2145,215,140,1,270.31,0.0,270.31,Menu Item 140,10,281.0,178.4,20,Completed,2025-06-23,270.31,91.91
2146,215,40,2,687.27,0.0,1374.54,Menu Item 040,10,682.0,276.24,20,Completed,2025-06-23,1374.54,822.06
2147,215,140,4,267.92,0.0,1071.68,Menu Item 140,10,281.0,178.4,20,Completed,2025-06-23,1071.68,358.08000000000004
2148,215,140,2,282.96,0.0,565.92,Menu Item 140,10,281.0,178.4,20,Completed,2025-06-23,565.92,209.11999999999995
2149,215,80,1,277.07,0.0,277.07,Menu Item 080,10,275.0,111.05,20,Completed,2025-06-23,277.07,166.01999999999998
2150,215,60,2,827.52,0.0,1655.04,Menu Item 060,10,800.0,331.16,20,Completed,2025-06-23,1655.04,992.7199999999999
2151,216,115,1,1451.26,0.0,1451.26,Menu Item 115,5,1506.0,803.9,15,Completed,2025-06-09,1451.26,647.36
2152,216,75,1,656.35,0.0,656.35,Menu Item 075,5,681.0,422.0,15,Completed,2025-06-09,656.35,234.35000000000002
2153,216,55,2,1753.1,0.0,3506.2,Menu Item 055,5,1795.0,932.62,15,Completed,2025-06-09,3506.2,1640.9599999999998
2154,216,75,1,659.98,0.0,659.98,Menu Item 075,5,681.0,422.0,15,Completed,2025-06-09,659.98,237.98000000000002
2155,216,35,1,805.23,0.0,805.23,Menu Item 035,5,798.0,437.06,15,Completed,2025-06-09,805.23,368.17
2156,216,95,1,1219.71,0.0,1219.71,Menu Item 095,5,1242.0,681.88,15,Completed,2025-06-09,1219.71,537.83
2157,216,75,1,652.14,0.0,652.14,Menu Item 075,5,681.0,422.0,15,Completed,2025-06-09,652.14,230.14
2158,216,115,2,1541.99,0.0,3083.98,Menu Item 115,5,1506.0,803.9,15,Completed,2025-06-09,3083.98,1476.18
2159,216,115,1,1561.48,0.0,1561.48,Menu Item 115,5,1506.0,803.9,15,Completed,2025-06-09,1561.48,757.58
2160,216,115,2,1531.04,0.0,3062.08,Menu Item 115,5,1506.0,803.9,15,Completed,2025-06-09,3062.08,1454.28
2161,217,104,2,395.79,0.0,791.58,Menu Item 104,4,386.0,167.96,4,Completed,2025-06-04,791.58,455.66
2162,217,124,1,368.1,0.0,368.1,Menu Item 124,4,363.0,149.57,4,Completed,2025-06-04,368.1,218.53000000000003
2163,217,64,1,393.15,0.0,393.15,Menu Item 064,4,406.0,256.46,4,Completed,2025-06-04,393.15,136.69
2164,217,144,3,401.39,0.0,1204.17,Menu Item 144,4,417.0,243.25,4,Completed,2025-06-04,1204.17,474.4200000000001
2165,217,124,1,353.56,0.0,353.56,Menu Item 124,4,363.0,149.57,4,Completed,2025-06-04,353.56,203.99
2166,217,84,2,796.66,0.0,1593.32,Menu Item 084,4,771.0,350.73,4,Completed,2025-06-04,1593.32,891.8599999999999
2167,217,24,1,788.96,0.0,788.96,Menu Item 024,4,786.0,498.37,4,Completed,2025-06-04,788.96,290.59000000000003
2168,217,104,1,404.91,0.0,404.91,Menu Item 104,4,386.0,167.96,4,Completed,2025-06-04,404.91,236.95000000000002
2169,217,64,1,398.7,0.0,398.7,Menu Item 064,4,406.0,256.46,4,Completed,2025-06-04,398.7,142.24
2170,217,24,1,774.44,0.0,774.44,Menu Item 024,4,786.0,498.37,4,Completed,2025-06-04,774.44,276.07000000000005
2181,219,26,1,1026.43,0.0,1026.43,Menu Item 026,6,1052.0,606.56,6,Completed,2025-04-14,1026.43,419.8700000000001
2182,219,6,2,741.45,0.0,1482.9,Menu Item 006,6,771.0,302.15,6,Completed,2025-04-14,1482.9,878.6000000000001
2183,219,6,1,774.73,0.0,774.73,Menu Item 006,6,771.0,302.15,6,Completed,2025-04-14,774.73,472.58000000000004
2184,219,46,2,1347.36,0.0,2694.72,Menu Item 046,6,1303.0,633.91,6,Completed,2025-04-14,2694.72,1426.8999999999999
2185,219,6,2,801.86,0.0,1603.72,Menu Item 006,6,771.0,302.15,6,Completed,2025-04-14,1603.72,999.4200000000001
2186,219,46,1,1291.54,0.0,1291.54,Menu Item 046,6,1303.0,633.91,6,Completed,2025-04-14,1291.54,657.63
2187,219,26,1,1087.58,0.0,1087.58,Menu Item 026,6,1052.0,606.56,6,Completed,2025-04-14,1087.58,481.02
2188,219,146,1,1172.17,0.0,1172.17,Menu Item 146,6,1193.0,742.53,6,Completed,2025-04-14,1172.17,429.6400000000001
2189,219,46,1,1303.58,0.0,1303.58,Menu Item 046,6,1303.0,633.91,6,Completed,2025-04-14,1303.58,669.67
2190,219,26,1,1045.17,0.0,1045.17,Menu Item 026,6,1052.0,606.56,6,Completed,2025-04-14,1045.17,438.6100000000001
2191,220,27,1,703.11,0.0,703.11,Menu Item 027,7,719.0,337.71,7,Completed,2025-01-17,703.11,365.40000000000003
2192,220,107,1,919.07,0.0,919.07,Menu Item 107,7,886.0,472.58,7,Completed,2025-01-17,919.07,446.49000000000007
2193,220,127,1,776.97,0.0,776.97,Menu Item 127,7,760.0,334.08,7,Completed,2025-01-17,776.97,442.89000000000004
2194,220,127,2,746.97,0.0,1493.94,Menu Item 127,7,760.0,334.08,7,Completed,2025-01-17,1493.94,825.7800000000001
2195,220,127,2,728.39,0.0,1456.78,Menu Item 127,7,760.0,334.08,7,Completed,2025-01-17,1456.78,788.62
2196,220,127,1,758.72,0.0,758.72,Menu Item 127,7,760.0,334.08,7,Completed,2025-01-17,758.72,424.64000000000004
2197,220,27,1,707.83,0.0,707.83,Menu Item 027,7,719.0,337.71,7,Completed,2025-01-17,707.83,370.12000000000006
2198,220,27,1,700.76,0.0,700.76,Menu Item 027,7,719.0,337.71,7,Completed,2025-01-17,700.76,363.05
2199,220,127,2,738.91,0.0,1477.82,Menu Item 127,7,760.0,334.08,7,Completed,2025-01-17,1477.82,809.66
2200,220,147,2,602.95,0.0,1205.9,Menu Item 147,7,603.0,224.8,7,Completed,2025-01-17,1205.9,756.3000000000001
2201,221,90,1,370.04,0.0,370.04,Menu Item 090,10,361.0,190.96,10,Completed,2025-07-31,370.04,179.08
2202,221,10,1,353.46,0.0,353.46,Menu Item 010,10,362.0,143.3,10,Completed,2025-07-31,353.46,210.15999999999997
2203,221,110,2,399.35,0.0,798.7,Menu Item 110,10,401.0,219.27,10,Completed,2025-07-31,798.7,360.16
2204,221,90,1,368.41,0.0,368.41,Menu Item 090,10,361.0,190.96,10,Completed,2025-07-31,368.41,177.45000000000002
2205,221,110,1,390.09,0.0,390.09,Menu Item 110,10,401.0,219.27,10,Completed,2025-07-31,390.09,170.81999999999996
2206,221,90,1,349.48,0.0,349.48,Menu Item 090,10,361.0,190.96,10,Completed,2025-07-31,349.48,158.52
2207,221,90,3,344.97,0.0,1034.91,Menu Item 090,10,361.0,190.96,10,Completed,2025-07-31,1034.91,462.0300000000001
2208,221,90,1,362.4,0.0,362.4,Menu Item 090,10,361.0,190.96,10,Completed,2025-07-31,362.4,171.43999999999997
2209,221,70,1,379.66,0.0,379.66,Menu Item 070,10,383.0,207.25,10,Completed,2025-07-31,379.66,172.41000000000003
2210,221,90,2,371.19,0.0,742.38,Menu Item 090,10,361.0,190.96,10,Completed,2025-07-31,742.38,360.46
2211,222,1,1,877.21,0.0,877.21,Menu Item 001,1,923.0,428.12,1,Completed,2025-11-14,877.21,449.09000000000003
2212,222,1,1,949.82,0.0,949.82,Menu Item 001,1,923.0,428.12,1,Completed,2025-11-14,949.82,521.7
2213,222,61,2,817.27,163.45,1634.54,Menu Item 061,1,807.0,495.71,1,Completed,2025-11-14,1471.09,479.66999999999996
2214,222,141,1,470.84,0.0,470.84,Menu Item 141,1,470.0,252.11,1,Completed,2025-11-14,470.84,218.72999999999996
2215,222,1,1,940.48,0.0,940.48,Menu Item 001,1,923.0,428.12,1,Completed,2025-11-14,940.48,512.36
2216,222,61,1,778.77,0.0,778.77,Menu Item 061,1,807.0,495.71,1,Completed,2025-11-14,778.77,283.06
2217,222,1,1,899.42,0.0,899.42,Menu Item 001,1,923.0,428.12,1,Completed,2025-11-14,899.42,471.29999999999995
2218,222,41,1,522.22,0.0,522.22,Menu Item 041,1,527.0,254.51,1,Completed,2025-11-14,522.22,267.71000000000004
2219,222,1,1,928.36,0.0,928.36,Menu Item 001,1,923.0,428.12,1,Completed,2025-11-14,928.36,500.24
2220,222,1,1,966.1,0.0,966.1,Menu Item 001,1,923.0,428.12,1,Completed,2025-11-14,966.1,537.98
2221,223,10,1,378.37,0.0,378.37,Menu Item 010,10,362.0,143.3,10,Completed,2025-07-18,378.37,235.07
2222,223,150,3,668.83,0.0,2006.49,Menu Item 150,10,688.0,377.34,10,Completed,2025-07-18,2006.49,874.47
2223,223,10,1,375.05,0.0,375.05,Menu Item 010,10,362.0,143.3,10,Completed,2025-07-18,375.05,231.75
2224,223,110,1,413.07,0.0,413.07,Menu Item 110,10,401.0,219.27,10,Completed,2025-07-18,413.07,193.79999999999998
2225,223,110,1,397.26,0.0,397.26,Menu Item 110,10,401.0,219.27,10,Completed,2025-07-18,397.26,177.98999999999998
2226,223,150,1,699.87,69.99,699.87,Menu Item 150,10,688.0,377.34,10,Completed,2025-07-18,629.88,252.54000000000002
2227,223,110,2,404.73,0.0,809.46,Menu Item 110,10,401.0,219.27,10,Completed,2025-07-18,809.46,370.92
2228,223,150,1,701.31,0.0,701.31,Menu Item 150,10,688.0,377.34,10,Completed,2025-07-18,701.31,323.96999999999997
2229,223,110,1,420.86,0.0,420.86,Menu Item 110,10,401.0,219.27,10,Completed,2025-07-18,420.86,201.59
2230,223,110,1,388.7,0.0,388.7,Menu Item 110,10,401.0,219.27,10,Completed,2025-07-18,388.7,169.42999999999998
2231,224,144,1,419.46,0.0,419.46,Menu Item 144,4,417.0,243.25,4,Completed,2025-06-06,419.46,176.20999999999998
2232,224,44,1,693.52,0.0,693.52,Menu Item 044,4,710.0,440.72,4,Completed,2025-06-06,693.52,252.79999999999995
2233,224,124,1,362.01,0.0,362.01,Menu Item 124,4,363.0,149.57,4,Completed,2025-06-06,362.01,212.44
2234,224,104,1,382.4,0.0,382.4,Menu Item 104,4,386.0,167.96,4,Completed,2025-06-06,382.4,214.43999999999997
2235,224,44,2,710.89,0.0,1421.78,Menu Item 044,4,710.0,440.72,4,Completed,2025-06-06,1421.78,540.3399999999999
2236,224,44,2,681.78,0.0,1363.56,Menu Item 044,4,710.0,440.72,4,Completed,2025-06-06,1363.56,482.1199999999999
2237,224,24,2,802.51,0.0,1605.02,Menu Item 024,4,786.0,498.37,4,Completed,2025-06-06,1605.02,608.28
2238,224,4,3,354.82,0.0,1064.46,Menu Item 004,4,367.0,151.68,4,Completed,2025-06-06,1064.46,609.4200000000001
2239,224,84,1,768.04,0.0,768.04,Menu Item 084,4,771.0,350.73,4,Completed,2025-06-06,768.04,417.30999999999995
2240,224,44,2,711.67,0.0,1423.34,Menu Item 044,4,710.0,440.72,4,Completed,2025-06-06,1423.34,541.8999999999999
2241,225,127,1,769.28,0.0,769.28,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-14,769.28,435.2
2242,225,107,3,920.45,0.0,2761.35,Menu Item 107,7,886.0,472.58,7,Completed,2025-12-14,2761.35,1343.61
2243,225,127,2,774.03,0.0,1548.06,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-14,1548.06,879.9
2244,225,7,1,961.65,0.0,961.65,Menu Item 007,7,998.0,477.57,7,Completed,2025-12-14,961.65,484.08
2245,225,127,2,731.24,146.25,1462.48,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-14,1316.23,648.07
2246,225,127,1,728.5,0.0,728.5,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-14,728.5,394.42
2247,225,27,1,751.6,0.0,751.6,Menu Item 027,7,719.0,337.71,7,Completed,2025-12-14,751.6,413.89000000000004
2248,225,47,1,950.52,0.0,950.52,Menu Item 047,7,969.0,531.56,7,Completed,2025-12-14,950.52,418.96000000000004
2250,225,127,2,762.27,0.0,1524.54,Menu Item 127,7,760.0,334.08,7,Completed,2025-12-14,1524.54,856.38
2251,226,52,1,847.31,0.0,847.31,Menu Item 052,2,839.0,463.6,12,Completed,2025-03-06,847.31,383.7099999999999
2252,226,112,1,1787.02,0.0,1787.02,Menu Item 112,2,1760.0,861.28,12,Completed,2025-03-06,1787.02,925.74
2253,226,72,2,693.47,0.0,1386.94,Menu Item 072,2,719.0,275.78,12,Completed,2025-03-06,1386.94,835.3800000000001
2254,226,112,2,1749.43,0.0,3498.86,Menu Item 112,2,1760.0,861.28,12,Completed,2025-03-06,3498.86,1776.3000000000002
2255,226,112,1,1768.45,0.0,1768.45,Menu Item 112,2,1760.0,861.28,12,Completed,2025-03-06,1768.45,907.1700000000001
2256,226,132,1,1790.04,0.0,1790.04,Menu Item 132,2,1793.0,642.06,12,Completed,2025-03-06,1790.04,1147.98
2257,226,112,1,1789.38,0.0,1789.38,Menu Item 112,2,1760.0,861.28,12,Completed,2025-03-06,1789.38,928.1000000000001
2258,226,112,2,1744.41,0.0,3488.82,Menu Item 112,2,1760.0,861.28,12,Completed,2025-03-06,3488.82,1766.2600000000002
2259,226,72,2,729.28,0.0,1458.56,Menu Item 072,2,719.0,275.78,12,Completed,2025-03-06,1458.56,907.0
2260,226,132,2,1791.57,0.0,3583.14,Menu Item 132,2,1793.0,642.06,12,Completed,2025-03-06,3583.14,2299.02
2261,227,40,2,669.77,0.0,1339.54,Menu Item 040,10,682.0,276.24,20,Completed,2025-01-22,1339.54,787.06
2262,227,140,3,292.13,0.0,876.39,Menu Item 140,10,281.0,178.4,20,Completed,2025-01-22,876.39,341.18999999999994
2263,227,140,1,292.51,0.0,292.51,Menu Item 140,10,281.0,178.4,20,Completed,2025-01-22,292.51,114.10999999999999
2264,227,20,1,601.14,0.0,601.14,Menu Item 020,10,581.0,288.51,20,Completed,2025-01-22,601.14,312.63
2265,227,80,2,274.29,0.0,548.58,Menu Item 080,10,275.0,111.05,20,Completed,2025-01-22,548.58,326.48
2266,227,80,1,266.59,0.0,266.59,Menu Item 080,10,275.0,111.05,20,Completed,2025-01-22,266.59,155.53999999999996
2267,227,80,1,271.85,0.0,271.85,Menu Item 080,10,275.0,111.05,20,Completed,2025-01-22,271.85,160.8
2268,227,80,3,270.89,0.0,812.67,Menu Item 080,10,275.0,111.05,20,Completed,2025-01-22,812.67,479.52
2269,227,80,1,276.92,0.0,276.92,Menu Item 080,10,275.0,111.05,20,Completed,2025-01-22,276.92,165.87
2270,227,120,1,526.99,0.0,526.99,Menu Item 120,10,542.0,227.83,20,Completed,2025-01-22,526.99,299.15999999999997
2281,229,56,1,690.63,0.0,690.63,Menu Item 056,6,709.0,390.6,16,Completed,2025-09-05,690.63,300.03
2282,229,16,1,985.25,49.26,985.25,Menu Item 016,6,964.0,338.34,16,Completed,2025-09-05,935.99,597.6500000000001
2283,229,116,2,1041.08,0.0,2082.16,Menu Item 116,6,1061.0,513.28,16,Completed,2025-09-05,2082.16,1055.6
2284,229,136,1,936.38,0.0,936.38,Menu Item 136,6,965.0,432.37,16,Completed,2025-09-05,936.38,504.01
2285,229,16,2,965.57,0.0,1931.14,Menu Item 016,6,964.0,338.34,16,Completed,2025-09-05,1931.14,1254.46
2286,229,76,2,782.06,0.0,1564.12,Menu Item 076,6,755.0,415.31,16,Completed,2025-09-05,1564.12,733.4999999999999
2287,229,116,1,1103.46,0.0,1103.46,Menu Item 116,6,1061.0,513.28,16,Completed,2025-09-05,1103.46,590.1800000000001
2288,229,76,1,762.49,0.0,762.49,Menu Item 076,6,755.0,415.31,16,Completed,2025-09-05,762.49,347.18
2289,229,96,1,812.21,0.0,812.21,Menu Item 096,6,807.0,405.22,16,Completed,2025-09-05,812.21,406.99
2290,229,16,1,979.59,0.0,979.59,Menu Item 016,6,964.0,338.34,16,Completed,2025-09-05,979.59,641.25
2301,231,8,1,452.04,90.41,452.04,Menu Item 008,8,474.0,307.72,8,Completed,2025-08-18,361.63,53.90999999999997
2302,231,8,1,473.73,0.0,473.73,Menu Item 008,8,474.0,307.72,8,Completed,2025-08-18,473.73,166.01
2303,231,68,2,297.03,0.0,594.06,Menu Item 068,8,302.0,114.06,8,Completed,2025-08-18,594.06,365.93999999999994
2304,231,68,1,291.45,0.0,291.45,Menu Item 068,8,302.0,114.06,8,Completed,2025-08-18,291.45,177.39
2305,231,68,1,300.55,0.0,300.55,Menu Item 068,8,302.0,114.06,8,Completed,2025-08-18,300.55,186.49
2306,231,108,1,676.63,0.0,676.63,Menu Item 108,8,674.0,415.08,8,Completed,2025-08-18,676.63,261.55
2307,231,108,1,674.47,0.0,674.47,Menu Item 108,8,674.0,415.08,8,Completed,2025-08-18,674.47,259.39000000000004
2308,231,48,1,435.78,0.0,435.78,Menu Item 048,8,444.0,194.92,8,Completed,2025-08-18,435.78,240.85999999999999
2309,231,48,3,431.13,0.0,1293.39,Menu Item 048,8,444.0,194.92,8,Completed,2025-08-18,1293.39,708.6300000000001
