order_id,customer_id,restaurant_id,order_date,order_time,order_status,order_channel,payment_method,promotion_id,total_amount,restaurant_name,restaurant_type,location_id,city_area,gender,preferred_channel,promotion_name,promotion_type
97034,17969,9,2025-03-26,14:42:00,Completed,Website/App,Online Wallet,,4650.39,Restaurant 009,Cafe,9,Defence-9,Other,Takeaway,,
97035,47897,6,2025-02-26,21:14:00,Completed,Takeaway,Online Wallet,,9410.65,Restaurant 006,Fast Food,6,Garden-6,Male,Dine-in,,
97036,30216,7,2025-01-27,22:13:00,Completed,Takeaway,Card,,13201.78,Restaurant 007,Casual Dining,7,Clifton-7,Other,Dine-in,,
97037,3973,8,2025-05-09,19:36:00,Completed,Takeaway,Card,,5825.33,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Third-party Delivery,,
97039,25804,11,2025-06-20,12:15:00,Completed,Website/App,Online Wallet,,11604.3,Restaurant 011,Cafe,11,North-11,Other,Third-party Delivery,,
97040,3209,20,2025-09-28,20:00:00,Completed,Website/App,Online Wallet,113,4240.82,Restaurant 020,Fast Food,20,Korangi-20,Other,Takeaway,Promotion 113,Bundle
97043,6531,17,2025-08-04,14:11:00,Completed,Dine-in,Online Wallet,,8140.69,Restaurant 017,Casual Dining,17,Clifton-17,Other,Dine-in,,
97044,36553,5,2025-08-28,22:25:00,Completed,Takeaway,Card,,14406.67,Restaurant 005,Casual Dining,5,Central-5,Other,Third-party Delivery,,
97045,20165,19,2025-05-28,21:54:00,Completed,Dine-in,Online Wallet,,3335.07,Restaurant 019,Fast Food,19,Defence-19,Other,Third-party Delivery,,
97046,15308,8,2025-03-04,18:09:00,Completed,Dine-in,Online Wallet,,10822.15,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Website/App,,
97047,37788,12,2025-12-31,19:50:00,Completed,Takeaway,Card,,26299.86,Restaurant 012,Fast Food,12,South-12,Female,Takeaway,,
97048,33128,6,2025-12-01,20:28:00,Completed,Takeaway,Card,,14939.07,Restaurant 006,Fast Food,6,Garden-6,Male,Website/App,,
97049,10433,8,2025-06-03,16:57:00,Completed,Website/App,Cash,,8611.56,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Takeaway,,
97050,627,8,2025-11-01,12:23:00,Completed,Third-party Delivery,Online Wallet,43,11910.94,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Website/App,Promotion 043,Percentage Discount
97051,21233,9,2025-10-15,12:36:00,Completed,Dine-in,Online Wallet,39,4605.14,Restaurant 009,Cafe,9,Defence-9,Female,Third-party Delivery,Promotion 039,Percentage Discount
97052,32072,14,2025-05-12,13:28:00,Completed,Third-party Delivery,Online Wallet,,7185.15,Restaurant 014,Cafe,14,West-14,Male,Dine-in,,
97053,49021,11,2025-12-22,22:58:00,Completed,Dine-in,Online Wallet,,13062.85,Restaurant 011,Cafe,11,North-11,Male,Takeaway,,
97054,35604,15,2025-05-06,19:09:00,Completed,Website/App,Card,22,23610.16,Restaurant 015,Fast Food,15,Central-15,Male,Website/App,Promotion 022,Seasonal
97056,17662,13,2025-05-07,18:14:00,Completed,Third-party Delivery,Online Wallet,,8431.64,Restaurant 013,Cafe,13,East-13,Female,Third-party Delivery,,
97057,34019,17,2025-09-09,19:36:00,Completed,Third-party Delivery,Online Wallet,,15605.88,Restaurant 017,Casual Dining,17,Clifton-17,Female,Dine-in,,
97058,10583,13,2025-11-06,19:17:00,Completed,Takeaway,Online Wallet,62,7237.04,Restaurant 013,Cafe,13,East-13,Other,Takeaway,Promotion 062,Seasonal
97060,29440,16,2025-03-12,20:42:00,Completed,Takeaway,Cash,,16057.19,Restaurant 016,Cafe,16,Garden-16,Male,Takeaway,,
97061,7869,9,2025-05-05,18:12:00,Completed,Website/App,Card,,4553.58,Restaurant 009,Cafe,9,Defence-9,Other,Third-party Delivery,,
97062,6150,14,2025-07-15,18:57:00,Completed,Takeaway,Cash,,8217.14,Restaurant 014,Cafe,14,West-14,Other,Website/App,,
97063,40848,7,2025-12-07,21:59:00,Completed,Third-party Delivery,Online Wallet,,12731.31,Restaurant 007,Casual Dining,7,Clifton-7,Female,Takeaway,,
97064,48568,2,2025-07-28,14:09:00,Completed,Dine-in,Card,,16600.51,Restaurant 002,Casual Dining,2,South-2,Female,Third-party Delivery,,
97065,32074,10,2025-07-29,21:41:00,Completed,Takeaway,Cash,,5654.95,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Website/App,,
97067,14606,16,2025-03-03,20:44:00,Completed,Third-party Delivery,Online Wallet,,14875.82,Restaurant 016,Cafe,16,Garden-16,Male,Dine-in,,
97070,28687,16,2025-12-07,13:00:00,Completed,Website/App,Card,,15387.8,Restaurant 016,Cafe,16,Garden-16,Male,Website/App,,
97071,37120,19,2025-04-13,14:52:00,Completed,Website/App,Card,,3299.99,Restaurant 019,Fast Food,19,Defence-19,Female,Dine-in,,
97072,37813,14,2025-08-22,10:44:00,Completed,Dine-in,Online Wallet,,5326.32,Restaurant 014,Cafe,14,West-14,Other,Third-party Delivery,,
97073,42324,12,2025-12-31,14:23:00,Completed,Website/App,Card,,26299.26,Restaurant 012,Fast Food,12,South-12,Male,Takeaway,,
97074,47483,7,2025-07-06,14:38:00,Completed,Takeaway,Card,19,13099.76,Restaurant 007,Casual Dining,7,Clifton-7,Female,Takeaway,Promotion 019,Percentage Discount
97075,37465,12,2025-12-11,21:19:00,Completed,Third-party Delivery,Online Wallet,,25629.9,Restaurant 012,Fast Food,12,South-12,Male,Website/App,,
97076,8138,3,2025-08-09,12:58:00,Completed,Takeaway,Cash,,11809.5,Restaurant 003,Fast Food,3,East-3,Male,Third-party Delivery,,
97077,38169,20,2025-05-29,11:17:00,Completed,Website/App,Cash,45,5622.37,Restaurant 020,Fast Food,20,Korangi-20,Female,Website/App,Promotion 045,Bundle
97078,17460,15,2025-06-01,14:40:00,Completed,Takeaway,Cash,,19579.02,Restaurant 015,Fast Food,15,Central-15,Other,Takeaway,,
97079,12603,8,2025-08-24,20:50:00,Completed,Third-party Delivery,Card,,5740.05,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Takeaway,,
97080,8919,4,2025-12-12,19:31:00,Completed,Third-party Delivery,Online Wallet,,8194.46,Restaurant 004,Cafe,4,West-4,Male,Takeaway,,
97082,26732,3,2025-09-05,10:09:00,Completed,Website/App,Card,,8312.78,Restaurant 003,Fast Food,3,East-3,Other,Third-party Delivery,,
97083,5431,16,2025-11-14,18:09:00,Completed,Dine-in,Online Wallet,,14262.45,Restaurant 016,Cafe,16,Garden-16,Other,Website/App,,
97085,9463,1,2025-07-24,19:34:00,Completed,Dine-in,Cash,,13103.56,Restaurant 001,Casual Dining,1,North-1,Female,Third-party Delivery,,
97086,44060,7,2025-07-19,21:51:00,Completed,Takeaway,Cash,19,12969.71,Restaurant 007,Casual Dining,7,Clifton-7,Other,Takeaway,Promotion 019,Percentage Discount
97087,22660,6,2025-08-05,21:05:00,Completed,Third-party Delivery,Cash,94,13036.26,Restaurant 006,Fast Food,6,Garden-6,Female,Takeaway,Promotion 094,Bundle
97088,10345,8,2025-02-11,12:26:00,Completed,Website/App,Cash,,4736.94,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Takeaway,,
97089,23073,12,2025-04-12,20:46:00,Completed,Dine-in,Online Wallet,,23021.17,Restaurant 012,Fast Food,12,South-12,Other,Dine-in,,
97092,39753,16,2025-04-13,19:48:00,Completed,Website/App,Online Wallet,,16297.58,Restaurant 016,Cafe,16,Garden-16,Male,Dine-in,,
97093,13013,2,2025-04-24,20:59:00,Completed,Third-party Delivery,Online Wallet,,17046.63,Restaurant 002,Casual Dining,2,South-2,Other,Takeaway,,
97095,25243,18,2025-06-23,15:32:00,Completed,Takeaway,Cash,83,6473.42,Restaurant 018,Fast Food,18,Gulshan-18,Other,Takeaway,Promotion 083,Seasonal
97097,47427,14,2025-01-26,12:01:00,Completed,Takeaway,Online Wallet,,11322.22,Restaurant 014,Cafe,14,West-14,Female,Website/App,,
97098,19152,13,2025-08-09,21:17:00,Completed,Takeaway,Cash,,10668.37,Restaurant 013,Cafe,13,East-13,Other,Third-party Delivery,,
97099,24682,7,2025-08-04,12:47:00,Completed,Third-party Delivery,Cash,,16205.15,Restaurant 007,Casual Dining,7,Clifton-7,Other,Takeaway,,
97100,15982,1,2025-10-25,13:25:00,Completed,Takeaway,Cash,,11525.48,Restaurant 001,Casual Dining,1,North-1,Other,Dine-in,,
97103,12924,13,2025-07-22,13:43:00,Completed,Third-party Delivery,Card,,5099.19,Restaurant 013,Cafe,13,East-13,Male,Dine-in,,
97105,10486,4,2025-07-01,13:19:00,Completed,Website/App,Online Wallet,,10838.69,Restaurant 004,Cafe,4,West-4,Female,Third-party Delivery,,
97106,20167,16,2025-12-25,20:06:00,Completed,Dine-in,Cash,,14098.96,Restaurant 016,Cafe,16,Garden-16,Female,Website/App,,
97108,45451,11,2025-02-20,14:29:00,Completed,Takeaway,Card,,15818.45,Restaurant 011,Cafe,11,North-11,Female,Dine-in,,
97109,36703,16,2025-11-06,19:17:00,Completed,Takeaway,Cash,,9255.63,Restaurant 016,Cafe,16,Garden-16,Other,Website/App,,
97111,11532,3,2025-12-28,14:17:00,Completed,Takeaway,Card,,8373.47,Restaurant 003,Fast Food,3,East-3,Other,Dine-in,,
97112,25203,14,2025-03-23,13:25:00,Completed,Dine-in,Card,,6594.71,Restaurant 014,Cafe,14,West-14,Male,Third-party Delivery,,
97113,693,19,2025-04-12,21:24:00,Completed,Third-party Delivery,Online Wallet,,3819.13,Restaurant 019,Fast Food,19,Defence-19,Other,Website/App,,
97114,48997,16,2025-11-21,19:36:00,Completed,Dine-in,Card,,10935.36,Restaurant 016,Cafe,16,Garden-16,Other,Third-party Delivery,,
97115,49050,1,2025-06-05,19:57:00,Completed,Takeaway,Online Wallet,,11716.41,Restaurant 001,Casual Dining,1,North-1,Male,Website/App,,
97117,46862,1,2025-03-18,20:51:00,Completed,Third-party Delivery,Online Wallet,,7979.51,Restaurant 001,Casual Dining,1,North-1,Other,Takeaway,,
97118,40344,16,2025-03-29,13:28:00,Completed,Third-party Delivery,Card,,14803.2,Restaurant 016,Cafe,16,Garden-16,Male,Website/App,,
97119,15609,3,2025-08-18,13:53:00,Completed,Takeaway,Cash,,9241.09,Restaurant 003,Fast Food,3,East-3,Male,Dine-in,,
97121,34724,13,2025-07-27,19:18:00,Completed,Dine-in,Cash,,8086.95,Restaurant 013,Cafe,13,East-13,Female,Takeaway,,
97122,38989,14,2025-09-21,18:33:00,Completed,Website/App,Online Wallet,,10683.66,Restaurant 014,Cafe,14,West-14,Other,Takeaway,,
97124,18788,9,2025-05-28,14:03:00,Completed,Website/App,Card,,5270.75,Restaurant 009,Cafe,9,Defence-9,Female,Website/App,,
97125,12978,9,2025-09-19,14:37:00,Completed,Takeaway,Cash,,6817.89,Restaurant 009,Cafe,9,Defence-9,Other,Takeaway,,
97126,40532,14,2025-01-12,13:55:00,Completed,Dine-in,Cash,,7992.04,Restaurant 014,Cafe,14,West-14,Female,Website/App,,
97128,40321,9,2025-09-01,13:37:00,Completed,Third-party Delivery,Cash,,4636.87,Restaurant 009,Cafe,9,Defence-9,Male,Website/App,,
97129,3616,17,2025-04-12,20:00:00,Completed,Dine-in,Online Wallet,104,10418.5,Restaurant 017,Casual Dining,17,Clifton-17,Male,Dine-in,Promotion 104,Bundle
97130,27467,7,2025-03-28,17:24:00,Completed,Takeaway,Card,,12431.65,Restaurant 007,Casual Dining,7,Clifton-7,Female,Website/App,,
97131,24290,2,2025-01-28,21:42:00,Completed,Dine-in,Online Wallet,,18457.37,Restaurant 002,Casual Dining,2,South-2,Male,Third-party Delivery,,
97132,39683,12,2025-05-12,13:09:00,Completed,Takeaway,Cash,,24155.73,Restaurant 012,Fast Food,12,South-12,Male,Takeaway,,
97133,15210,9,2025-04-30,21:51:00,Completed,Website/App,Card,,4804.23,Restaurant 009,Cafe,9,Defence-9,Female,Takeaway,,
97134,43526,1,2025-06-17,16:48:00,Completed,Dine-in,,,12609.01,Restaurant 001,Casual Dining,1,North-1,Other,Third-party Delivery,,
97135,23377,5,2025-10-15,16:32:00,Completed,Takeaway,Online Wallet,118,13894.16,Restaurant 005,Casual Dining,5,Central-5,Other,Website/App,Promotion 118,Percentage Discount
97136,42891,15,2025-05-24,18:40:00,Completed,Third-party Delivery,Card,,18147.0,Restaurant 015,Fast Food,15,Central-15,Other,Website/App,,
97138,35883,18,2025-01-22,18:38:00,Completed,Third-party Delivery,Cash,,10391.69,Restaurant 018,Fast Food,18,Gulshan-18,Male,Takeaway,,
97139,34868,19,2025-07-16,15:04:00,Completed,Takeaway,Card,,2717.7,Restaurant 019,Fast Food,19,Defence-19,Male,Website/App,,
97140,22509,11,2025-07-19,21:02:00,Completed,Dine-in,Online Wallet,96,13412.92,Restaurant 011,Cafe,11,North-11,Other,Website/App,Promotion 096,Bundle
97141,19950,8,2025-09-21,14:24:00,Completed,Third-party Delivery,Card,47,8502.75,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Dine-in,Promotion 047,Seasonal
97143,17715,18,2025-02-15,18:21:00,Completed,Website/App,Cash,,7690.74,Restaurant 018,Fast Food,18,Gulshan-18,Other,Website/App,,
97144,831,16,2025-04-05,21:23:00,Completed,Dine-in,Card,,9713.56,Restaurant 016,Cafe,16,Garden-16,Female,Dine-in,,
97145,17777,10,2025-02-05,13:30:00,Completed,Third-party Delivery,Online Wallet,,7681.98,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Dine-in,,
97146,1877,14,2025-04-20,14:51:00,Completed,Takeaway,Online Wallet,30,8195.95,Restaurant 014,Cafe,14,West-14,Other,Third-party Delivery,Promotion 030,Bundle
97147,43689,7,2025-01-27,13:17:00,Completed,Dine-in,Cash,,10249.7,Restaurant 007,Casual Dining,7,Clifton-7,Female,Dine-in,,
97152,27831,17,2025-08-26,13:08:00,Completed,Third-party Delivery,Online Wallet,,13684.18,Restaurant 017,Casual Dining,17,Clifton-17,Female,Website/App,,
97153,29683,4,2025-09-28,13:55:00,Completed,Dine-in,Online Wallet,,8397.47,Restaurant 004,Cafe,4,West-4,Other,Third-party Delivery,,
97154,1830,16,2025-01-30,18:44:00,Completed,Website/App,Card,,13773.54,Restaurant 016,Cafe,16,Garden-16,Other,Takeaway,,
97155,47680,18,2025-07-01,21:39:00,Completed,Takeaway,Card,,8304.09,Restaurant 018,Fast Food,18,Gulshan-18,Male,Takeaway,,
97158,35149,11,2025-09-07,21:36:00,Completed,Third-party Delivery,Online Wallet,,11019.43,Restaurant 011,Cafe,11,North-11,Female,Third-party Delivery,,
97159,24879,20,2025-09-06,21:06:00,Completed,Third-party Delivery,Cash,37,9908.67,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,Promotion 037,Percentage Discount
97160,39181,19,2025-03-30,15:41:00,Completed,Third-party Delivery,Cash,,4176.46,Restaurant 019,Fast Food,19,Defence-19,Female,Website/App,,
97161,32914,19,2025-06-21,12:23:00,Completed,Takeaway,Cash,,3200.74,Restaurant 019,Fast Food,19,Defence-19,Female,Third-party Delivery,,
97163,14638,3,2025-01-13,11:52:00,Completed,Website/App,Cash,9,12734.05,Restaurant 003,Fast Food,3,East-3,Other,Dine-in,Promotion 009,Seasonal
97164,28294,20,2025-09-22,14:34:00,Completed,Third-party Delivery,Cash,113,7242.21,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,Promotion 113,Bundle
97165,28956,7,2025-12-30,21:43:00,Completed,Dine-in,Online Wallet,,10821.51,Restaurant 007,Casual Dining,7,Clifton-7,Other,Website/App,,
97166,21755,18,2025-12-21,22:44:00,Completed,Website/App,Cash,,8935.1,Restaurant 018,Fast Food,18,Gulshan-18,Female,Website/App,,
97168,42318,14,2025-05-01,22:11:00,Completed,Third-party Delivery,Online Wallet,,10700.03,Restaurant 014,Cafe,14,West-14,Male,Third-party Delivery,,
97169,34033,17,2025-01-31,21:03:00,Completed,Website/App,Cash,,11695.33,Restaurant 017,Casual Dining,17,Clifton-17,Male,Website/App,,
97170,49594,6,2025-05-06,14:22:00,Completed,Dine-in,Cash,,11800.32,Restaurant 006,Fast Food,6,Garden-6,Male,Dine-in,,
97171,45940,15,2025-02-06,18:37:00,Completed,Dine-in,Online Wallet,,13231.83,Restaurant 015,Fast Food,15,Central-15,Other,Website/App,,
97172,28393,13,2025-12-21,21:14:00,Completed,Dine-in,Card,,6802.05,Restaurant 013,Cafe,13,East-13,Female,Third-party Delivery,,
97174,30640,19,2025-04-12,17:02:00,Completed,Takeaway,Cash,,3320.36,Restaurant 019,Fast Food,19,Defence-19,Male,Website/App,,
97175,37895,20,2025-04-28,18:10:00,Completed,Third-party Delivery,Card,,4258.08,Restaurant 020,Fast Food,20,Korangi-20,Female,Dine-in,,
97176,35308,9,2025-11-21,17:14:00,Completed,Website/App,Cash,,6102.64,Restaurant 009,Cafe,9,Defence-9,Other,Takeaway,,
97177,41264,8,2025-03-31,12:01:00,Completed,Third-party Delivery,Cash,,7699.22,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Dine-in,,
97178,18270,10,2025-10-10,20:45:00,Completed,Third-party Delivery,Card,,8495.45,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,,
97179,28750,13,2025-11-16,13:43:00,Completed,Takeaway,Online Wallet,62,8056.83,Restaurant 013,Cafe,13,East-13,Male,Third-party Delivery,Promotion 062,Seasonal
97180,48854,6,2025-11-20,21:22:00,Completed,Dine-in,Online Wallet,7,18051.77,Restaurant 006,Fast Food,6,Garden-6,Male,Website/App,Promotion 007,Bundle
97181,24599,15,2025-08-04,14:08:00,Completed,Third-party Delivery,Cash,,20970.83,Restaurant 015,Fast Food,15,Central-15,Other,Website/App,,
97182,29708,6,2025-04-24,10:37:00,Completed,Third-party Delivery,Online Wallet,,19300.5,Restaurant 006,Fast Food,6,Garden-6,Female,Third-party Delivery,,
97183,19001,12,2025-03-12,20:27:00,Completed,Takeaway,Cash,38,26195.81,Restaurant 012,Fast Food,12,South-12,Female,Third-party Delivery,Promotion 038,Percentage Discount
97184,35919,8,2025-05-15,19:14:00,Completed,Third-party Delivery,Card,,8929.32,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Takeaway,,
97185,39532,11,2025-05-15,17:08:00,Completed,Dine-in,Cash,,13084.39,Restaurant 011,Cafe,11,North-11,Female,Website/App,,
97186,1060,10,2025-02-27,19:21:00,Completed,Website/App,Online Wallet,,6889.54,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Third-party Delivery,,
97189,40855,20,2025-02-04,12:11:00,Completed,Third-party Delivery,Card,,3485.35,Restaurant 020,Fast Food,20,Korangi-20,Male,Takeaway,,
97190,8094,12,2025-02-04,22:02:00,Completed,Website/App,Cash,,20794.49,Restaurant 012,Fast Food,12,South-12,Male,Third-party Delivery,,
97191,22074,8,2025-11-23,22:13:00,Completed,Dine-in,Online Wallet,43,6991.94,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Third-party Delivery,Promotion 043,Percentage Discount
97192,20992,16,2025-04-26,12:25:00,Completed,Takeaway,Card,,15818.99,Restaurant 016,Cafe,16,Garden-16,Male,Dine-in,,
97193,48057,2,2025-12-01,21:04:00,Completed,Third-party Delivery,Cash,,19780.84,Restaurant 002,Casual Dining,2,South-2,Female,Dine-in,,
97194,21991,1,2025-10-11,20:23:00,Completed,Website/App,Card,,12291.95,Restaurant 001,Casual Dining,1,North-1,Female,Dine-in,,
97195,20696,1,2025-04-28,18:11:00,Completed,Third-party Delivery,Cash,,10705.99,Restaurant 001,Casual Dining,1,North-1,Female,Dine-in,,
97196,34207,15,2025-07-26,21:38:00,Completed,Dine-in,Card,53,14663.55,Restaurant 015,Fast Food,15,Central-15,Other,Website/App,Promotion 053,Percentage Discount
97197,30699,13,2025-08-16,19:02:00,Completed,Takeaway,Online Wallet,,6780.82,Restaurant 013,Cafe,13,East-13,Male,Website/App,,
97198,28307,13,2025-06-01,22:55:00,Completed,Third-party Delivery,Card,,10365.56,Restaurant 013,Cafe,13,East-13,Female,Third-party Delivery,,
97199,14526,19,2025-01-11,18:00:00,Completed,Takeaway,Online Wallet,,2875.61,Restaurant 019,Fast Food,19,Defence-19,Male,Website/App,,
97200,38546,19,2025-07-29,13:54:00,Completed,Dine-in,Card,,3926.1,Restaurant 019,Fast Food,19,Defence-19,Female,Takeaway,,
97203,22859,18,2025-05-24,12:25:00,Completed,Takeaway,Online Wallet,97,9798.09,Restaurant 018,Fast Food,18,Gulshan-18,Male,Dine-in,Promotion 097,Seasonal
97204,8342,2,2025-01-07,21:29:00,Completed,Dine-in,Cash,,25588.17,Restaurant 002,Casual Dining,2,South-2,Male,Third-party Delivery,,
97205,8188,4,2025-11-19,22:42:00,Completed,Dine-in,Card,,7348.65,Restaurant 004,Cafe,4,West-4,Male,Dine-in,,
97206,23164,5,2025-08-17,13:55:00,Completed,Website/App,Card,,17996.09,Restaurant 005,Casual Dining,5,Central-5,Other,Takeaway,,
97207,49061,19,2025-02-01,12:37:00,Completed,Dine-in,Online Wallet,,5054.48,Restaurant 019,Fast Food,19,Defence-19,Male,Dine-in,,
97209,46480,18,2025-11-06,21:01:00,Completed,Dine-in,Cash,,7161.42,Restaurant 018,Fast Food,18,Gulshan-18,Female,Dine-in,,
97210,1358,18,2025-01-27,19:06:00,Completed,Dine-in,Cash,,8737.66,Restaurant 018,Fast Food,18,Gulshan-18,Other,Website/App,,
97211,49397,9,2025-09-21,20:43:00,Completed,Third-party Delivery,Card,50,5279.44,Restaurant 009,Cafe,9,Defence-9,Other,Dine-in,Promotion 050,Seasonal
97212,7176,9,2025-02-26,18:46:00,Completed,Third-party Delivery,Card,,4880.16,Restaurant 009,Cafe,9,Defence-9,Female,Third-party Delivery,,
97213,33460,7,2025-11-29,17:30:00,Completed,Third-party Delivery,Cash,,11504.51,Restaurant 007,Casual Dining,7,Clifton-7,Female,Website/App,,
97214,2321,1,2025-10-22,21:18:00,Completed,Dine-in,Cash,,9972.51,Restaurant 001,Casual Dining,1,North-1,Other,Third-party Delivery,,
97217,31955,15,2025-12-31,12:04:00,Completed,Takeaway,Card,,15024.95,Restaurant 015,Fast Food,15,Central-15,Female,Takeaway,,
97219,35996,5,2025-04-15,21:13:00,Completed,Dine-in,Card,70,19173.03,Restaurant 005,Casual Dining,5,Central-5,Female,Third-party Delivery,Promotion 070,Seasonal
97220,22960,4,2025-05-19,13:33:00,Completed,Takeaway,Cash,,5575.83,Restaurant 004,Cafe,4,West-4,Other,Dine-in,,
97222,21212,9,2025-09-15,14:27:00,Completed,Dine-in,Card,,5103.51,Restaurant 009,Cafe,9,Defence-9,Female,Website/App,,
97223,29011,8,2025-10-16,22:42:00,Completed,Takeaway,Online Wallet,,8651.25,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Third-party Delivery,,
97224,28939,6,2025-11-15,21:32:00,Completed,Dine-in,Online Wallet,,11653.55,Restaurant 006,Fast Food,6,Garden-6,Female,Website/App,,
97225,32598,14,2025-11-25,13:49:00,Completed,Website/App,Card,,8326.31,Restaurant 014,Cafe,14,West-14,Male,Third-party Delivery,,
97227,6698,4,2025-07-20,21:59:00,Completed,Takeaway,Cash,,9724.95,Restaurant 004,Cafe,4,West-4,Other,Dine-in,,
97228,795,16,2025-11-08,21:21:00,Completed,Website/App,Card,,13100.17,Restaurant 016,Cafe,16,Garden-16,Other,Third-party Delivery,,
97229,46248,9,2025-07-22,21:01:00,Completed,Dine-in,Cash,,4674.75,Restaurant 009,Cafe,9,Defence-9,Female,Takeaway,,
97230,33864,13,2025-12-10,17:51:00,Completed,Dine-in,Cash,,8303.48,Restaurant 013,Cafe,13,East-13,Female,Dine-in,,
97231,25079,2,2025-07-09,18:02:00,Completed,Takeaway,Online Wallet,,15044.91,Restaurant 002,Casual Dining,2,South-2,Female,Website/App,,
97232,25863,9,2025-10-28,12:13:00,Completed,Takeaway,Online Wallet,,5390.1,Restaurant 009,Cafe,9,Defence-9,Other,Website/App,,
97233,36004,10,2025-09-27,20:02:00,Completed,Takeaway,Card,,7209.9,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Third-party Delivery,,
97234,12164,3,2025-02-24,21:44:00,Completed,Dine-in,Online Wallet,,8782.88,Restaurant 003,Fast Food,3,East-3,Male,Dine-in,,
97235,2514,20,2025-02-22,19:12:00,Completed,Takeaway,Cash,,5183.39,Restaurant 020,Fast Food,20,Korangi-20,Male,Third-party Delivery,,
97236,18379,10,2025-04-05,13:07:00,Completed,Dine-in,Card,,6522.11,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Website/App,,
97237,16313,20,2025-06-07,16:21:00,Completed,Third-party Delivery,Card,86,5197.29,Restaurant 020,Fast Food,20,Korangi-20,Male,Third-party Delivery,Promotion 086,Seasonal
97238,4762,7,2025-06-28,12:21:00,Completed,Dine-in,Cash,16,9088.37,Restaurant 007,Casual Dining,7,Clifton-7,Male,Dine-in,Promotion 016,Percentage Discount
97239,48552,6,2025-12-24,21:15:00,Completed,Dine-in,Card,,15169.55,Restaurant 006,Fast Food,6,Garden-6,Male,Dine-in,,
97240,19356,10,2025-06-04,22:35:00,Completed,Takeaway,Card,,8231.81,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Third-party Delivery,,
97242,27419,7,2025-01-02,14:22:00,Completed,Third-party Delivery,Cash,,10656.11,Restaurant 007,Casual Dining,7,Clifton-7,Male,Website/App,,
97243,49183,12,2025-11-05,20:53:00,Completed,Dine-in,Card,,32537.63,Restaurant 012,Fast Food,12,South-12,Male,Third-party Delivery,,
97244,18713,13,2025-07-02,21:15:00,Completed,Website/App,Online Wallet,,11854.13,Restaurant 013,Cafe,13,East-13,Male,Dine-in,,
97245,5898,9,2025-01-11,22:52:00,Completed,Third-party Delivery,Online Wallet,,4889.02,Restaurant 009,Cafe,9,Defence-9,Other,Third-party Delivery,,
97247,29292,17,2025-02-07,20:49:00,Completed,Third-party Delivery,Online Wallet,,10048.19,Restaurant 017,Casual Dining,17,Clifton-17,Female,Takeaway,,
97248,35978,14,2025-05-17,21:16:00,Completed,Website/App,Online Wallet,,8071.32,Restaurant 014,Cafe,14,West-14,Male,Website/App,,
97250,42125,3,2025-11-20,22:10:00,Completed,Takeaway,Online Wallet,,11931.62,Restaurant 003,Fast Food,3,East-3,Male,Website/App,,
97251,48161,18,2025-04-24,19:07:00,Completed,Takeaway,Card,,8349.47,Restaurant 018,Fast Food,18,Gulshan-18,Female,Third-party Delivery,,
97252,45606,7,2025-04-29,20:32:00,Completed,Website/App,Cash,,11865.7,Restaurant 007,Casual Dining,7,Clifton-7,Female,Takeaway,,
97253,28197,4,2025-09-07,18:40:00,Completed,Website/App,Online Wallet,,7438.16,Restaurant 004,Cafe,4,West-4,Other,Third-party Delivery,,
97254,21266,16,2025-03-03,14:20:00,Completed,Takeaway,Online Wallet,,11643.02,Restaurant 016,Cafe,16,Garden-16,Female,Third-party Delivery,,
97255,4113,5,2025-12-19,18:41:00,Completed,Website/App,Cash,,12186.15,Restaurant 005,Casual Dining,5,Central-5,Male,Website/App,,
97256,33472,13,2025-05-29,20:08:00,Completed,Website/App,Cash,,8316.5,Restaurant 013,Cafe,13,East-13,Other,Third-party Delivery,,
97257,13315,10,2025-05-11,22:36:00,Completed,Website/App,Card,,8311.58,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Takeaway,,
97258,43020,20,2025-02-28,13:17:00,Completed,Third-party Delivery,Online Wallet,,6493.74,Restaurant 020,Fast Food,20,Korangi-20,Other,Website/App,,
97259,11480,7,2025-01-23,21:24:00,Completed,Website/App,Online Wallet,,15327.05,Restaurant 007,Casual Dining,7,Clifton-7,Female,Website/App,,
